	18.0	18.0	18.0	2.256E-4	6.731E-5	2.758E-5	1.22E-5	6.099E-6	3.081E-6	1.72E-6	8.452E-7	3.763E-7	1.686E-8	2.243E-4	7.012E-5	2.711E-5	1.198E-5	5.917E-6	3.059E-6	1.581E-6	1.14E-6	3.654E-7	1.699E-8	2.113E-4	6.293E-5	2.384E-5	1.085E-5	5.319E-6	2.804E-6	1.493E-6	7.758E-7	3.722E-7	1.494E-8	1.586E-4	4.688E-5	1.844E-5	8.41E-6	4.253E-6	2.256E-6	1.269E-6	6.67E-7	3.011E-7	1.26E-8	8.589E-5	2.451E-5	9.351E-6	4.336E-6	2.215E-6	1.166E-6	7.405E-7	3.503E-7	1.782E-7	6.64E-9
	19.0	19.0	19.0	1.027E-4	3.063E-5	1.26E-5	5.617E-6	2.787E-6	1.403E-6	7.948E-7	3.936E-7	1.706E-7	7.915E-9	1.02E-4	3.179E-5	1.229E-5	5.462E-6	2.696E-6	1.397E-6	7.614E-7	3.654E-7	3.18E-7	7.464E-9	9.588E-5	2.837E-5	1.07E-5	4.929E-6	2.399E-6	1.258E-6	6.73E-7	3.515E-7	1.746E-7	6.746E-9	7.203E-5	2.105E-5	8.344E-6	3.798E-6	1.932E-6	1.023E-6	5.833E-7	3.004E-7	1.362E-7	5.712E-9	3.892E-5	1.107E-5	4.201E-6	1.964E-6	9.925E-7	5.273E-7	3.321E-7	1.582E-7	8.14E-8	3.046E-9
	20.0	20.0	20.0	4.625E-6	1.38E-6	5.547E-7	2.479E-7	1.232E-7	6.144E-8	3.476E-8	1.716E-8	7.751E-9	3.441E-10	4.596E-6	1.414E-6	5.472E-7	2.418E-7	1.185E-7	6.137E-8	3.317E-8	1.699E-8	7.464E-9	5.298E-10	4.324E-6	1.271E-6	4.796E-7	2.179E-7	1.073E-7	5.582E-8	3.032E-8	1.564E-8	7.525E-9	3.011E-10	3.254E-6	9.501E-7	3.714E-7	1.694E-7	8.588E-8	4.527E-8	2.592E-8	1.316E-8	6.047E-9	2.534E-10	1.763E-6	4.997E-7	1.892E-7	8.936E-8	4.541E-8	2.381E-8	1.475E-8	7.219E-9	3.63E-9	1.322E-10
	21.0	21.0	21.0	0.07334	0.02145	0.007728	0.003281	0.001567	7.755E-4	4.367E-4	2.125E-4	9.545E-5	4.383E-6	0.07346	0.02091	0.007538	0.003205	0.001526	7.782E-4	4.092E-4	2.113E-4	9.588E-5	4.324E-6	0.06906	0.01897	0.006787	0.003003	0.001432	7.317E-4	3.832E-4	2.025E-4	9.693E-5	3.961E-6	0.05127	0.01417	0.005202	0.002307	0.001151	6.104E-4	3.421E-4	1.728E-4	8.111E-5	3.306E-6	0.02742	0.007434	0.002753	0.001281	6.48E-4	3.434E-4	2.035E-4	1.018E-4	5.156E-5	1.856E-6
	22.0	22.0	22.0	0.02021	0.005972	0.002229	9.556E-4	4.65E-4	2.31E-4	1.289E-4	6.272E-5	2.782E-5	1.276E-6	0.02024	0.005962	0.002205	9.419E-4	4.557E-4	2.335E-4	1.219E-4	6.293E-5	2.837E-5	1.271E-6	0.01897	0.005546	0.001997	8.894E-4	4.294E-4	2.21E-4	1.15E-4	6.094E-5	2.894E-5	1.178E-6	0.01421	0.004074	0.001541	6.858E-4	3.47E-4	1.83E-4	1.019E-4	5.181E-5	2.425E-5	9.941E-7	0.007659	0.002143	8.148E-4	3.791E-4	1.941E-4	1.031E-4	6.089E-5	3.05E-5	1.534E-5	5.489E-7
	23.0	23.0	23.0	0.007214	0.002151	8.229E-4	3.556E-4	1.756E-4	8.746E-5	4.852E-5	2.362E-5	1.039E-5	4.783E-7	0.007231	0.00218	8.218E-4	3.531E-4	1.728E-4	8.877E-5	4.638E-5	2.384E-5	1.07E-5	4.796E-7	0.006787	0.001997	7.812E-4	3.361E-4	1.646E-4	8.478E-5	4.422E-5	2.339E-5	1.114E-5	4.515E-7	0.005114	0.001506	5.806E-4	2.6E-4	1.328E-4	7.008E-5	3.888E-5	1.986E-5	9.25E-6	3.832E-7	0.002773	7.937E-4	3.072E-4	1.438E-4	7.417E-5	3.913E-5	2.315E-5	1.167E-5	5.831E-6	2.068E-7
	24.0	24.0	24.0	0.003189	9.528E-4	3.686E-4	1.607E-4	7.92E-5	3.952E-5	2.217E-5	1.078E-5	4.741E-6	2.176E-7	0.003192	9.695E-4	3.682E-4	1.597E-4	7.812E-5	4.024E-5	2.113E-5	1.085E-5	4.929E-6	2.179E-7	0.003003	8.894E-4	3.361E-4	1.606E-4	7.423E-5	3.874E-5	2.028E-5	1.07E-5	5.113E-6	2.081E-7	0.002273	6.712E-4	2.612E-4	1.18E-4	6.03E-5	3.191E-5	1.782E-5	9.072E-6	4.287E-6	1.769E-7	0.001238	3.541E-4	1.376E-4	6.488E-5	3.331E-5	1.769E-5	1.052E-5	5.277E-6	2.648E-6	9.391E-8
	25.0	25.0	25.0	0.00152	4.579E-4	1.799E-4	7.835E-5	3.927E-5	1.952E-5	1.086E-5	5.295E-6	2.326E-6	1.066E-7	0.00152	4.688E-4	1.797E-4	7.8E-5	3.85E-5	1.985E-5	1.039E-5	5.319E-6	2.399E-6	1.073E-7	0.001432	4.294E-4	1.646E-4	7.423E-5	4.1E-5	1.895E-5	1.007E-5	5.277E-6	2.53E-6	1.027E-7	0.001086	3.257E-4	1.284E-4	5.808E-5	2.983E-5	1.584E-5	8.751E-6	4.487E-6	2.095E-6	8.699E-8	5.929E-4	1.72E-4	6.758E-5	3.169E-5	1.644E-5	8.708E-6	5.082E-6	2.598E-6	1.318E-6	4.579E-8
	26.0	26.0	26.0	7.78E-4	2.354E-4	9.313E-5	4.097E-5	2.036E-5	1.022E-5	5.655E-6	2.762E-6	1.213E-6	5.566E-8	7.781E-4	2.414E-4	9.318E-5	4.051E-5	2.008E-5	1.044E-5	5.425E-6	2.804E-6	1.258E-6	5.582E-8	7.317E-4	2.21E-4	8.478E-5	3.874E-5	1.895E-5	1.181E-5	5.068E-6	2.738E-6	1.313E-6	5.361E-8	5.562E-4	1.675E-4	6.641E-5	3.005E-5	1.548E-5	8.163E-6	4.535E-6	2.318E-6	1.085E-6	4.516E-8	3.035E-4	8.841E-5	3.488E-5	1.632E-5	8.443E-6	4.517E-6	2.645E-6	1.346E-6	6.736E-7	2.37E-8
	27.0	27.0	27.0	4.071E-4	1.214E-4	4.844E-5	2.143E-5	1.061E-5	5.328E-6	2.999E-6	1.469E-6	6.412E-7	3.004E-8	4.068E-4	1.257E-4	4.848E-5	2.122E-5	1.043E-5	5.424E-6	2.896E-6	1.493E-6	6.73E-7	3.032E-8	3.832E-4	1.15E-4	4.422E-5	2.028E-5	1.007E-5	5.068E-6	3.736E-6	1.404E-6	7.087E-7	2.837E-8	2.922E-4	8.774E-5	3.486E-5	1.595E-5	8.135E-6	4.351E-6	2.444E-6	1.254E-6	5.812E-7	2.418E-8	1.604E-4	4.66E-5	1.831E-5	8.668E-6	4.491E-6	2.376E-6	1.446E-6	7.139E-7	3.588E-7	1.301E-8
	28.0	28.0	28.0	2.152E-4	6.418E-5	2.541E-5	1.122E-5	5.563E-6	2.788E-6	1.59E-6	7.648E-7	3.454E-7	1.544E-8	2.151E-4	6.632E-5	2.55E-5	1.12E-5	5.486E-6	2.821E-6	1.503E-6	7.758E-7	3.515E-7	1.564E-8	2.025E-4	6.094E-5	2.339E-5	1.07E-5	5.277E-6	2.738E-6	1.404E-6	1.082E-6	3.381E-7	1.498E-8	1.545E-4	4.621E-5	1.834E-5	8.423E-6	4.29E-6	2.272E-6	1.286E-6	6.527E-7	3.064E-7	1.278E-8	8.497E-5	2.458E-5	9.652E-6	4.61E-6	2.351E-6	1.274E-6	7.506E-7	3.794E-7	1.907E-7	6.682E-9
	29.0	29.0	29.0	1.028E-4	3.076E-5	1.219E-5	5.397E-6	2.665E-6	1.329E-6	7.588E-7	3.726E-7	1.587E-7	7.433E-9	1.03E-4	3.169E-5	1.219E-5	5.372E-6	2.62E-6	1.359E-6	7.301E-7	3.722E-7	1.746E-7	7.525E-9	9.693E-5	2.894E-5	1.114E-5	5.113E-6	2.53E-6	1.313E-6	7.087E-7	3.381E-7	3.452E-7	6.553E-9	7.38E-5	2.21E-5	8.763E-6	3.965E-6	2.047E-6	1.089E-6	6.118E-7	3.144E-7	1.46E-7	5.978E-9	4.054E-5	1.162E-5	4.6E-6	2.199E-6	1.126E-6	5.843E-7	3.604E-7	1.789E-7	9.157E-8	3.293E-9
	30.0	30.0	30.0	4.204E-6	1.264E-6	4.891E-7	2.155E-7	1.06E-7	5.272E-8	2.988E-8	1.467E-8	6.482E-9	2.967E-10	4.206E-6	1.279E-6	4.892E-7	2.135E-7	1.051E-7	5.395E-8	2.845E-8	1.494E-8	6.746E-9	3.011E-10	3.961E-6	1.178E-6	4.515E-7	2.081E-7	1.027E-7	5.361E-8	2.837E-8	1.498E-8	6.553E-9	4.896E-10	3.028E-6	9.034E-7	3.555E-7	1.634E-7	8.271E-8	4.382E-8	2.426E-8	1.276E-8	5.908E-9	2.512E-10	1.667E-6	4.776E-7	1.886E-7	9.041E-8	4.586E-8	2.51E-8	1.496E-8	7.39E-9	3.753E-9	1.344E-10
	31.0	31.0	31.0	0.05466	0.01602	0.005768	0.002456	0.001172	5.806E-4	3.279E-4	1.594E-4	7.159E-5	3.292E-6	0.05476	0.01562	0.005644	0.002404	0.001145	5.84E-4	3.076E-4	1.586E-4	7.203E-5	3.254E-6	0.05127	0.01421	0.005114	0.002273	0.001086	5.562E-4	2.922E-4	1.545E-4	7.38E-5	3.028E-6	0.03872	0.01068	0.003942	0.001755	8.762E-4	4.652E-4	2.605E-4	1.315E-4	6.204E-5	2.532E-6	0.02067	0.00562	0.002097	9.809E-4	4.962E-4	2.637E-4	1.558E-4	7.818E-5	3.955E-5	1.415E-6
	32.0	32.0	32.0	0.01509	0.004458	0.001658	7.105E-4	3.45E-4	1.714E-4	9.539E-5	4.641E-5	2.06E-5	9.406E-7	0.01512	0.004449	0.001646	7.021E-4	3.392E-4	1.737E-4	9.087E-5	4.688E-5	2.105E-5	9.501E-7	0.01417	0.004074	0.001506	6.712E-4	3.257E-4	1.675E-4	8.774E-5	4.621E-5	2.21E-5	9.034E-7	0.01068	0.003173	0.001173	5.252E-4	2.659E-4	1.409E-4	7.798E-5	3.954E-5	1.875E-5	7.63E-7	0.005792	0.001633	6.267E-4	2.94E-4	1.505E-4	7.998E-5	4.698E-5	2.372E-5	1.185E-5	4.182E-7
	33.0	33.0	33.0	0.005538	0.00164	6.348E-4	2.742E-4	1.353E-4	6.751E-5	3.753E-5	1.823E-5	8.003E-6	3.665E-7	0.005545	0.001684	6.357E-4	2.727E-4	1.333E-4	6.874E-5	3.588E-5	1.844E-5	8.344E-6	3.714E-7	0.005202	0.001541	5.806E-4	2.612E-4	1.284E-4	6.641E-5	3.486E-5	1.834E-5	8.763E-6	3.555E-7	0.003942	0.001173	4.865E-4	2.066E-4	1.06E-4	5.61E-5	3.108E-5	1.574E-5	7.42E-6	3.064E-7	0.002153	6.238E-4	2.44E-4	1.149E-4	5.912E-5	3.155E-5	1.841E-5	9.302E-6	4.654E-6	1.636E-7
	34.0	34.0	34.0	0.002453	7.236E-4	2.824E-4	1.233E-4	6.059E-5	3.026E-5	1.708E-5	8.264E-6	3.658E-6	1.659E-7	0.002457	7.48E-4	2.835E-4	1.227E-4	5.988E-5	3.085E-5	1.632E-5	8.41E-6	3.798E-6	1.694E-7	0.002307	6.858E-4	2.6E-4	1.18E-4	5.808E-5	3.005E-5	1.595E-5	8.423E-6	3.965E-6	1.634E-7	0.001755	5.252E-4	2.066E-4	1.013E-4	4.783E-5	2.572E-5	1.422E-5	7.331E-6	3.401E-6	1.417E-7	9.639E-4	2.79E-4	1.099E-4	5.26E-5	2.703E-5	1.435E-5	8.534E-6	4.281E-6	2.132E-6	7.535E-8
	35.0	35.0	35.0	0.001223	3.645E-4	1.431E-4	6.232E-5	3.107E-5	1.56E-5	8.588E-6	4.202E-6	1.83E-6	8.416E-8	0.001226	3.772E-4	1.443E-4	6.226E-5	3.069E-5	1.582E-5	8.286E-6	4.253E-6	1.932E-6	8.588E-8	0.001151	3.47E-4	1.328E-4	6.03E-5	2.983E-5	1.548E-5	8.135E-6	4.29E-6	2.047E-6	8.271E-8	8.762E-4	2.659E-4	1.06E-4	4.783E-5	2.838E-5	1.286E-5	7.345E-6	3.694E-6	1.761E-6	7.181E-8	4.813E-4	1.413E-4	5.641E-5	2.691E-5	1.405E-5	7.451E-6	4.387E-6	2.218E-6	1.099E-6	3.85E-8
	36.0	36.0	36.0	6.477E-4	1.928E-4	7.552E-5	3.292E-5	1.634E-5	8.156E-6	4.548E-6	2.203E-6	9.722E-7	4.446E-8	6.492E-4	1.991E-4	7.585E-5	3.288E-5	1.62E-5	8.378E-6	4.383E-6	2.256E-6	1.023E-6	4.527E-8	6.104E-4	1.83E-4	7.008E-5	3.191E-5	1.584E-5	8.163E-6	4.351E-6	2.272E-6	1.089E-6	4.382E-8	4.652E-4	1.409E-4	5.61E-5	2.572E-5	1.286E-5	8.611E-6	3.701E-6	1.984E-6	9.289E-7	3.807E-8	2.56E-4	7.472E-5	2.996E-5	1.427E-5	7.43E-6	3.957E-6	2.309E-6	1.185E-6	5.948E-7	2.03E-8
	37.0	37.0	37.0	3.633E-4	1.067E-4	4.217E-5	1.854E-5	9.162E-6	4.551E-6	2.631E-6	1.251E-6	5.59E-7	2.533E-8	3.637E-4	1.114E-4	4.239E-5	1.846E-5	9.012E-6	4.667E-6	2.501E-6	1.269E-6	5.833E-7	2.592E-8	3.421E-4	1.019E-4	3.888E-5	1.782E-5	8.751E-6	4.535E-6	2.444E-6	1.286E-6	6.118E-7	2.426E-8	2.605E-4	7.798E-5	3.108E-5	1.422E-5	7.345E-6	3.701E-6	3.088E-6	1.032E-6	5.291E-7	2.135E-8	1.433E-4	4.142E-5	1.642E-5	7.941E-6	4.082E-6	2.167E-6	1.283E-6	6.727E-7	3.225E-7	1.149E-8
	38.0	38.0	38.0	1.835E-4	5.423E-5	2.144E-5	9.444E-6	4.664E-6	2.353E-6	1.318E-6	6.424E-7	2.849E-7	1.258E-8	1.836E-4	5.64E-5	2.159E-5	9.445E-6	4.623E-6	2.39E-6	1.274E-6	6.67E-7	3.004E-7	1.316E-8	1.728E-4	5.181E-5	1.986E-5	9.072E-6	4.487E-6	2.318E-6	1.254E-6	6.527E-7	3.144E-7	1.276E-8	1.315E-4	3.954E-5	1.574E-5	7.331E-6	3.694E-6	1.984E-6	1.032E-6	8.581E-7	2.346E-7	1.126E-8	7.227E-5	2.096E-5	8.353E-6	4.028E-6	2.048E-6	1.11E-6	6.623E-7	3.308E-7	1.64E-7	5.952E-9
	39.0	39.0	39.0	8.597E-5	2.554E-5	9.931E-6	4.381E-6	2.144E-6	1.073E-6	6.168E-7	2.975E-7	1.295E-7	6.103E-9	8.632E-5	2.632E-5	1.002E-5	4.393E-6	2.133E-6	1.092E-6	5.892E-7	3.011E-7	1.362E-7	6.047E-9	8.111E-5	2.425E-5	9.25E-6	4.287E-6	2.095E-6	1.085E-6	5.812E-7	3.064E-7	1.46E-7	5.908E-9	6.204E-5	1.875E-5	7.42E-6	3.401E-6	1.761E-6	9.289E-7	5.291E-7	2.346E-7	2.76E-7	4.611E-9	3.432E-5	9.917E-6	3.918E-6	1.921E-6	9.802E-7	5.24E-7	3.041E-7	1.608E-7	7.84E-8	2.836E-9
