group	dataset	id	replica 9
ALL	NMC_NC_NOTFIXED_EM-F2	203	0.8234798594167679
ALL	NMC_NC_NOTFIXED_EM-F2	204	0.8116620673898655
ALL	NMC_NC_NOTFIXED_EM-F2	205	0.8257792459185518
ALL	NMC_NC_NOTFIXED_EM-F2	207	0.8331988375451427
ALL	NMC_NC_NOTFIXED_EM-F2	209	0.8354316544300463
ALL	NMC_NC_NOTFIXED_EM-F2	210	0.8362398665840992
ALL	NMC_NC_NOTFIXED_EM-F2	212	0.7721975694816449
ALL	NMC_NC_NOTFIXED_EM-F2	213	0.8036150115208236
ALL	NMC_NC_NOTFIXED_EM-F2	218	0.8184674212338667
ALL	NMC_NC_NOTFIXED_EM-F2	220	0.7720693643752822
ALL	NMC_NC_NOTFIXED_EM-F2	221	0.7826571673683435
ALL	NMC_NC_NOTFIXED_EM-F2	222	0.7939131663103344
ALL	NMC_NC_NOTFIXED_EM-F2	224	0.784416850429852
ALL	NMC_NC_NOTFIXED_EM-F2	225	0.7613191480581375
ALL	NMC_NC_NOTFIXED_EM-F2	231	0.7688971785816544
ALL	NMC_NC_NOTFIXED_EM-F2	232	0.7403089858106198
ALL	NMC_NC_NOTFIXED_EM-F2	233	0.7270649725417776
ALL	NMC_NC_NOTFIXED_EM-F2	234	0.7647366668857214
ALL	NMC_NC_NOTFIXED_EM-F2	235	0.7488915629069552
ALL	NMC_NC_NOTFIXED_EM-F2	238	0.73040678503176
ALL	NMC_NC_NOTFIXED_EM-F2	244	0.69539408241781
ALL	NMC_NC_NOTFIXED_EM-F2	246	0.6810970916084694
ALL	NMC_NC_NOTFIXED_EM-F2	247	0.7339000099247757
ALL	NMC_NC_NOTFIXED_EM-F2	248	0.6380135190005365
ALL	NMC_NC_NOTFIXED_EM-F2	249	0.7305491984295529
ALL	NMC_NC_NOTFIXED_EM-F2	257	0.7768700633052478
ALL	NMC_NC_NOTFIXED_EM-F2	259	0.7793924970393936
