group	dataset	id	replica 4
ALL	NMC_NC_NOTFIXED_EM-F2	203	0.8572218261226829
ALL	NMC_NC_NOTFIXED_EM-F2	204	0.8344262405863417
ALL	NMC_NC_NOTFIXED_EM-F2	205	0.8367721639636614
ALL	NMC_NC_NOTFIXED_EM-F2	206	0.7933598016094338
ALL	NMC_NC_NOTFIXED_EM-F2	207	0.874906920920057
ALL	NMC_NC_NOTFIXED_EM-F2	208	0.8358684498118979
ALL	NMC_NC_NOTFIXED_EM-F2	209	0.8156817220306616
ALL	NMC_NC_NOTFIXED_EM-F2	210	0.8330524764510073
ALL	NMC_NC_NOTFIXED_EM-F2	211	0.8151856348895493
ALL	NMC_NC_NOTFIXED_EM-F2	212	0.8641162488776697
ALL	NMC_NC_NOTFIXED_EM-F2	213	0.7888587633028689
ALL	NMC_NC_NOTFIXED_EM-F2	217	0.7885496594652278
ALL	NMC_NC_NOTFIXED_EM-F2	218	0.8252901354751888
ALL	NMC_NC_NOTFIXED_EM-F2	219	0.8089868967860703
ALL	NMC_NC_NOTFIXED_EM-F2	220	0.7687407615584696
ALL	NMC_NC_NOTFIXED_EM-F2	221	0.7790640859310058
ALL	NMC_NC_NOTFIXED_EM-F2	222	0.7755405178003897
ALL	NMC_NC_NOTFIXED_EM-F2	223	0.8031539084974207
ALL	NMC_NC_NOTFIXED_EM-F2	224	0.7628145797403666
ALL	NMC_NC_NOTFIXED_EM-F2	225	0.7765513417853279
ALL	NMC_NC_NOTFIXED_EM-F2	226	0.7803224682245714
ALL	NMC_NC_NOTFIXED_EM-F2	231	0.7370911653419454
ALL	NMC_NC_NOTFIXED_EM-F2	232	0.755574371593637
ALL	NMC_NC_NOTFIXED_EM-F2	233	0.7417773164511178
ALL	NMC_NC_NOTFIXED_EM-F2	234	0.7167220792111382
ALL	NMC_NC_NOTFIXED_EM-F2	235	0.7522958485895449
ALL	NMC_NC_NOTFIXED_EM-F2	236	0.7341855905985141
ALL	NMC_NC_NOTFIXED_EM-F2	237	0.7462106327381511
ALL	NMC_NC_NOTFIXED_EM-F2	238	0.7392112903939227
ALL	NMC_NC_NOTFIXED_EM-F2	244	0.777544652722757
ALL	NMC_NC_NOTFIXED_EM-F2	245	0.689963746060522
ALL	NMC_NC_NOTFIXED_EM-F2	246	0.7036257398993818
ALL	NMC_NC_NOTFIXED_EM-F2	247	0.7610566499174573
ALL	NMC_NC_NOTFIXED_EM-F2	248	0.6413112380743953
ALL	NMC_NC_NOTFIXED_EM-F2	249	0.7379133245947033
ALL	NMC_NC_NOTFIXED_EM-F2	255	0.6828956917835165
ALL	NMC_NC_NOTFIXED_EM-F2	256	0.7100816647375836
ALL	NMC_NC_NOTFIXED_EM-F2	257	0.6495618831251572
ALL	NMC_NC_NOTFIXED_EM-F2	258	0.6641698302384816
ALL	NMC_NC_NOTFIXED_EM-F2	259	0.7136550602766771
