412.5 395.0 430.0 0.8323 1.0  -1.0  0.5089  -0.5089  0.5962  -0.5962  2.6  -2.6  0.0  -0.0  0.7707  -0.7707  0.3378  -0.3378  1.908  -1.908  0.2444  -0.2444  0.2433  -0.2433  0.5995  -0.5995  1.857  -1.857  0.1368  -0.1368  0.0  -0.0  0.0  -0.0  0.0  -0.0  0.07668  -0.07668  0.0  -0.0  0.0  -0.0  0.4864  -0.4864  0.0  -0.0  0.0  -0.0  0.2027  -0.2027  0.09034  -0.09034  0.05486  -0.05486  0.2795  -0.2795  0.07993  -0.07993  0.0  -0.0  0.0  -0.0 
449.0 430.0 468.0 0.4201 1.0  -1.0  0.2191  -0.2191  0.482  -0.482  2.6  -2.6  0.0  -0.0  0.8011  -0.8011  0.3606  -0.3606  2.043  -2.043  0.2838  -0.2838  0.2788  -0.2788  0.7066  -0.7066  1.79  -1.79  0.1357  -0.1357  0.0  -0.0  0.0  -0.0  0.0  -0.0  0.05451  -0.05451  0.0  -0.0  0.0  -0.0  0.4744  -0.4744  0.0  -0.0  0.0  -0.0  0.1969  -0.1969  0.08588  -0.08588  0.05605  -0.05605  0.3568  -0.3568  0.1328  -0.1328  0.0  -0.0  0.0  -0.0 
487.5 468.0 507.0 0.2114 1.0  -1.0  0.293  -0.293  0.4682  -0.4682  2.6  -2.6  0.0  -0.0  0.8334  -0.8334  0.4425  -0.4425  2.133  -2.133  0.3692  -0.3692  0.3491  -0.3491  0.8274  -0.8274  1.669  -1.669  0.1331  -0.1331  0.0  -0.0  0.0  -0.0  0.0  -0.0  0.193  -0.193  0.0  -0.0  0.0  -0.0  0.4969  -0.4969  0.0  -0.0  0.0  -0.0  0.2098  -0.2098  0.08142  -0.08142  0.05808  -0.05808  0.4893  -0.4893  0.1796  -0.1796  0.0  -0.0  0.0  -0.0 
527.5 507.0 548.0 0.1044 1.0  -1.0  0.3861  -0.3861  0.5383  -0.5383  2.6  -2.6  0.0  -0.0  0.8788  -0.8788  0.4601  -0.4601  2.255  -2.255  0.367  -0.367  0.3849  -0.3849  0.9422  -0.9422  1.535  -1.535  0.1229  -0.1229  0.0  -0.0  0.0  -0.0  0.0  -0.0  0.3472  -0.3472  0.0  -0.0  0.0  -0.0  0.491  -0.491  0.0  -0.0  0.0  -0.0  0.2029  -0.2029  0.06823  -0.06823  0.08451  -0.08451  0.5898  -0.5898  0.2265  -0.2265  0.0  -0.0  0.0  -0.0 
570.0 548.0 592.0 0.0504 1.0  -1.0  0.5344  -0.5344  0.7495  -0.7495  2.6  -2.6  0.0  -0.0  0.9591  -0.9591  0.514  -0.514  2.408  -2.408  0.426  -0.426  0.5055  -0.5055  1.12  -1.12  1.438  -1.438  0.1542  -0.1542  0.0  -0.0  0.0  -0.0  0.05575  -0.05575  0.5222  -0.5222  0.0  -0.0  0.0  -0.0  0.548  -0.548  0.0  -0.0  0.0  -0.0  0.2217  -0.2217  0.07485  -0.07485  0.1496  -0.1496  0.7844  -0.7844  0.32  -0.32  0.0  -0.0  0.0  -0.0 
615.0 592.0 638.0 0.02377 1.0  -1.0  0.7585  -0.7585  0.7555  -0.7555  2.6  -2.6  0.0  -0.0  0.9976  -0.9976  0.5573  -0.5573  2.538  -2.538  0.4765  -0.4765  0.551  -0.551  1.279  -1.279  1.27  -1.27  0.1611  -0.1611  0.0  -0.0  0.0  -0.0  0.0  -0.0  0.6193  -0.6193  0.0  -0.0  0.0  -0.0  0.5228  -0.5228  0.0  -0.0  0.0  -0.0  0.2271  -0.2271  0.08246  -0.08246  0.173  -0.173  0.9676  -0.9676  0.3423  -0.3423  0.0  -0.0  0.0  -0.0 
662.0 638.0 686.0 0.01105 1.0  -1.0  1.084  -1.084  0.7976  -0.7976  2.6  -2.6  0.0  -0.0  1.058  -1.058  0.6488  -0.6488  2.705  -2.705  0.5474  -0.5474  0.5515  -0.5515  1.461  -1.461  1.074  -1.074  0.1387  -0.1387  0.0  -0.0  0.0  -0.0  0.09131  -0.09131  0.819  -0.819  0.0  -0.0  0.0  -0.0  0.5687  -0.5687  0.0  -0.0  0.0  -0.0  0.2512  -0.2512  0.08221  -0.08221  0.2061  -0.2061  1.1  -1.1  0.4044  -0.4044  0.0  -0.0  0.0  -0.0 
711.5 686.0 737.0 0.005018 1.0  -1.0  1.56  -1.56  0.7778  -0.7778  2.6  -2.6  0.0  -0.0  1.146  -1.146  0.7306  -0.7306  2.91  -2.91  0.619  -0.619  0.6407  -0.6407  1.67  -1.67  0.9249  -0.9249  0.1748  -0.1748  0.0  -0.0  0.0  -0.0  0.09721  -0.09721  0.9128  -0.9128  0.0  -0.0  0.0  -0.0  0.5695  -0.5695  0.0  -0.0  0.0  -0.0  0.2498  -0.2498  0.08039  -0.08039  0.2018  -0.2018  1.435  -1.435  0.4594  -0.4594  0.0  -0.0  0.0  -0.0 
763.5 737.0 790.0 0.00204 1.0  -1.0  2.372  -2.372  0.9493  -0.9493  2.6  -2.6  0.0  -0.0  1.24  -1.24  0.7398  -0.7398  3.2  -3.2  0.6391  -0.6391  0.727  -0.727  1.939  -1.939  0.7426  -0.7426  0.1548  -0.1548  0.0  -0.0  0.0  -0.0  0.1277  -0.1277  1.2  -1.2  0.0  -0.0  0.0  -0.0  0.6036  -0.6036  0.0  -0.0  0.0  -0.0  0.2547  -0.2547  0.06986  -0.06986  0.2153  -0.2153  1.689  -1.689  0.4888  -0.4888  0.0  -0.0  0.0  -0.0 
818.0 790.0 846.0 0.00086 1.0  -1.0  3.54  -3.54  1.141  -1.141  2.6  -2.6  0.0  -0.0  1.445  -1.445  0.9288  -0.9288  3.612  -3.612  0.7806  -0.7806  0.9094  -0.9094  2.385  -2.385  0.5857  -0.5857  0.1734  -0.1734  0.0  -0.0  0.0  -0.0  0.2169  -0.2169  1.259  -1.259  0.0  -0.0  0.0  -0.0  0.6632  -0.6632  0.0  -0.0  0.0  -0.0  0.2966  -0.2966  0.1203  -0.1203  0.2785  -0.2785  2.202  -2.202  0.5264  -0.5264  0.0  -0.0  0.0  -0.0 
875.5 846.0 905.0 0.0003546 1.0  -1.0  5.421  -5.421  1.378  -1.378  2.6  -2.6  0.0  -0.0  1.585  -1.585  1.111  -1.111  3.701  -3.701  0.9945  -0.9945  0.9741  -0.9741  2.642  -2.642  0.3112  -0.3112  0.222  -0.222  0.0  -0.0  0.0  -0.0  0.174  -0.174  1.43  -1.43  0.0  -0.0  0.0  -0.0  0.7123  -0.7123  0.0  -0.0  0.0  -0.0  0.3073  -0.3073  0.1275  -0.1275  0.2725  -0.2725  2.682  -2.682  0.6077  -0.6077  0.0  -0.0  0.0  -0.0 
936.0 905.0 967.0 0.0001093 1.0  -1.0  9.448  -9.448  1.499  -1.499  2.6  -2.6  0.0  -0.0  1.548  -1.548  1.151  -1.151  4.149  -4.149  0.9844  -0.9844  1.069  -1.069  2.898  -2.898  0.07821  -0.07821  0.2321  -0.2321  0.0  -0.0  0.0  -0.0  0.2793  -0.2793  1.567  -1.567  0.0  -0.0  0.0  -0.0  0.7419  -0.7419  0.0  -0.0  0.0  -0.0  0.3505  -0.3505  0.09208  -0.09208  0.2916  -0.2916  3.032  -3.032  0.5977  -0.5977  0.0  -0.0  0.0  -0.0 
999.5 967.0 1032.0 3.493e-05 1.0  -1.0  15.99  -15.99  1.839  -1.839  2.6  -2.6  0.0  -0.0  2.506  -2.506  1.902  -1.902  5.705  -5.705  1.7  -1.7  1.886  -1.886  4.297  -4.297  0.2832  -0.2832  0.2248  -0.2248  0.0  -0.0  0.0  -0.0  0.5016  -0.5016  1.707  -1.707  0.0  -0.0  0.0  -0.0  1.054  -1.054  0.0  -0.0  0.0  -0.0  0.3817  -0.3817  0.09195  -0.09195  0.3721  -0.3721  4.85  -4.85  0.6732  -0.6732  0.0  -0.0  0.0  -0.0 

