412.5 395.0 430.0 0.6989 1.0  -1.0  0.552  -0.552  0.3686  -0.3686  2.6  -2.6  0.0  -0.0  0.6732  -0.6732  0.2852  -0.2852  1.711  -1.711  0.1995  -0.1995  0.1962  -0.1962  0.5034  -0.5034  1.712  -1.712  0.1044  -0.1044  0.0  -0.0  0.0  -0.0  0.0  -0.0  0.08863  -0.08863  0.0  -0.0  0.0  -0.0  0.4104  -0.4104  0.0  -0.0  0.0  -0.0  0.1718  -0.1718  0.07308  -0.07308  0.0  -0.0  0.2179  -0.2179  0.05954  -0.05954  0.0  -0.0  0.0  -0.0 
449.0 430.0 468.0 0.3753 1.0  -1.0  0.2328  -0.2328  0.4482  -0.4482  2.6  -2.6  0.0  -0.0  0.6921  -0.6921  0.3127  -0.3127  1.776  -1.776  0.2484  -0.2484  0.2447  -0.2447  0.5935  -0.5935  1.584  -1.584  0.125  -0.125  0.0  -0.0  0.0  -0.0  0.0  -0.0  0.0  -0.0  0.0  -0.0  0.0  -0.0  0.4093  -0.4093  0.0  -0.0  0.0  -0.0  0.179  -0.179  0.07588  -0.07588  0.05355  -0.05355  0.297  -0.297  0.1009  -0.1009  0.0  -0.0  0.0  -0.0 
487.5 468.0 507.0 0.2016 1.0  -1.0  0.2982  -0.2982  0.3881  -0.3881  2.6  -2.6  0.0  -0.0  0.7116  -0.7116  0.3726  -0.3726  1.862  -1.862  0.3026  -0.3026  0.2867  -0.2867  0.6828  -0.6828  1.48  -1.48  0.1071  -0.1071  0.0  -0.0  0.0  -0.0  0.0  -0.0  0.1423  -0.1423  0.0  -0.0  0.0  -0.0  0.4337  -0.4337  0.0  -0.0  0.0  -0.0  0.1816  -0.1816  0.07754  -0.07754  0.05072  -0.05072  0.3878  -0.3878  0.1423  -0.1423  0.0  -0.0  0.0  -0.0 
527.5 507.0 548.0 0.1091 1.0  -1.0  0.3767  -0.3767  0.5699  -0.5699  2.6  -2.6  0.0  -0.0  0.766  -0.766  0.398  -0.398  1.946  -1.946  0.3214  -0.3214  0.3362  -0.3362  0.8308  -0.8308  1.387  -1.387  0.1115  -0.1115  0.0  -0.0  0.0  -0.0  0.0  -0.0  0.2777  -0.2777  0.0  -0.0  0.0  -0.0  0.4285  -0.4285  0.0  -0.0  0.0  -0.0  0.1665  -0.1665  0.05255  -0.05255  0.06099  -0.06099  0.5282  -0.5282  0.181  -0.181  0.0  -0.0  0.0  -0.0 
570.0 548.0 592.0 0.05782 1.0  -1.0  0.4981  -0.4981  0.4964  -0.4964  2.6  -2.6  0.0  -0.0  0.7881  -0.7881  0.408  -0.408  1.979  -1.979  0.3407  -0.3407  0.3982  -0.3982  0.8984  -0.8984  1.226  -1.226  0.1264  -0.1264  0.0  -0.0  0.0  -0.0  0.0  -0.0  0.408  -0.408  0.0  -0.0  0.0  -0.0  0.4562  -0.4562  0.0  -0.0  0.0  -0.0  0.1864  -0.1864  0.06623  -0.06623  0.1169  -0.1169  0.5792  -0.5792  0.2315  -0.2315  0.0  -0.0  0.0  -0.0 
615.0 592.0 638.0 0.03049 1.0  -1.0  0.669  -0.669  0.4129  -0.4129  2.6  -2.6  0.0  -0.0  0.8013  -0.8013  0.4371  -0.4371  2.065  -2.065  0.3655  -0.3655  0.4249  -0.4249  0.9917  -0.9917  1.08  -1.08  0.1249  -0.1249  0.0  -0.0  0.0  -0.0  0.0  -0.0  0.511  -0.511  0.0  -0.0  0.0  -0.0  0.4563  -0.4563  0.0  -0.0  0.0  -0.0  0.2017  -0.2017  0.06968  -0.06968  0.1472  -0.1472  0.6934  -0.6934  0.2909  -0.2909  0.0  -0.0  0.0  -0.0 
662.0 638.0 686.0 0.01591 1.0  -1.0  0.8993  -0.8993  0.4507  -0.4507  2.6  -2.6  0.0  -0.0  0.8559  -0.8559  0.4987  -0.4987  2.142  -2.142  0.4199  -0.4199  0.4249  -0.4249  1.141  -1.141  0.9081  -0.9081  0.1215  -0.1215  0.0  -0.0  0.0  -0.0  0.05375  -0.05375  0.6567  -0.6567  0.0  -0.0  0.0  -0.0  0.4537  -0.4537  0.0  -0.0  0.0  -0.0  0.1748  -0.1748  0.0  -0.0  0.144  -0.144  0.8167  -0.8167  0.3171  -0.3171  0.0  -0.0  0.0  -0.0 
711.5 686.0 737.0 0.008247 1.0  -1.0  1.21  -1.21  0.5864  -0.5864  2.6  -2.6  0.0  -0.0  0.9011  -0.9011  0.5674  -0.5674  2.268  -2.268  0.4721  -0.4721  0.4956  -0.4956  1.277  -1.277  0.778  -0.778  0.1508  -0.1508  0.0  -0.0  0.0  -0.0  0.05299  -0.05299  0.813  -0.813  0.0  -0.0  0.0  -0.0  0.4951  -0.4951  0.0  -0.0  0.0  -0.0  0.2171  -0.2171  0.06287  -0.06287  0.1609  -0.1609  0.9671  -0.9671  0.4066  -0.4066  0.0  -0.0  0.0  -0.0 
763.5 737.0 790.0 0.004217 1.0  -1.0  1.639  -1.639  0.6615  -0.6615  2.6  -2.6  0.0  -0.0  0.9215  -0.9215  0.5872  -0.5872  2.307  -2.307  0.5151  -0.5151  0.5902  -0.5902  1.405  -1.405  0.6342  -0.6342  0.1492  -0.1492  0.0  -0.0  0.0  -0.0  0.1037  -0.1037  0.9579  -0.9579  0.0  -0.0  0.0  -0.0  0.5027  -0.5027  0.0  -0.0  0.0  -0.0  0.1909  -0.1909  0.06301  -0.06301  0.1747  -0.1747  1.137  -1.137  0.4304  -0.4304  0.0  -0.0  0.0  -0.0 
818.0 790.0 846.0 0.002188 1.0  -1.0  2.21  -2.21  0.6937  -0.6937  2.6  -2.6  0.0  -0.0  0.9631  -0.9631  0.5705  -0.5705  2.506  -2.506  0.4862  -0.4862  0.5625  -0.5625  1.598  -1.598  0.4598  -0.4598  0.1492  -0.1492  0.0  -0.0  0.0  -0.0  0.1232  -0.1232  1.092  -1.092  0.0  -0.0  0.0  -0.0  0.4831  -0.4831  0.0  -0.0  0.0  -0.0  0.1997  -0.1997  0.05261  -0.05261  0.1599  -0.1599  1.356  -1.356  0.4264  -0.4264  0.0  -0.0  0.0  -0.0 
875.5 846.0 905.0 0.001044 1.0  -1.0  3.121  -3.121  0.6658  -0.6658  2.6  -2.6  0.0  -0.0  1.068  -1.068  0.7454  -0.7454  2.665  -2.665  0.6392  -0.6392  0.6441  -0.6441  1.839  -1.839  0.3005  -0.3005  0.1621  -0.1621  0.0  -0.0  0.0  -0.0  0.2428  -0.2428  1.197  -1.197  0.0  -0.0  0.0  -0.0  0.5562  -0.5562  0.0  -0.0  0.0  -0.0  0.2112  -0.2112  0.06611  -0.06611  0.1872  -0.1872  1.638  -1.638  0.5166  -0.5166  0.0  -0.0  0.0  -0.0 
936.0 905.0 967.0 0.0004743 1.0  -1.0  4.46  -4.46  0.7517  -0.7517  2.6  -2.6  0.0  -0.0  1.083  -1.083  0.7953  -0.7953  2.822  -2.822  0.7246  -0.7246  0.7303  -0.7303  1.946  -1.946  0.09252  -0.09252  0.2141  -0.2141  0.0  -0.0  0.0  -0.0  0.1358  -0.1358  1.339  -1.339  0.0  -0.0  0.0  -0.0  0.617  -0.617  0.0  -0.0  0.0  -0.0  0.309  -0.309  0.08715  -0.08715  0.2585  -0.2585  1.886  -1.886  0.5031  -0.5031  0.0  -0.0  0.0  -0.0 
999.5 967.0 1032.0 0.000229 1.0  -1.0  6.302  -6.302  0.8779  -0.8779  2.6  -2.6  0.0  -0.0  1.113  -1.113  0.7887  -0.7887  2.999  -2.999  0.6404  -0.6404  0.7588  -0.7588  2.156  -2.156  0.0  -0.0  0.1543  -0.1543  0.0  -0.0  0.0  -0.0  0.2498  -0.2498  1.333  -1.333  0.0  -0.0  0.0  -0.0  0.491  -0.491  0.0  -0.0  0.0  -0.0  0.1865  -0.1865  0.0  -0.0  0.1658  -0.1658  2.211  -2.211  0.4712  -0.4712  0.0  -0.0  0.0  -0.0 
1066.5 1032.0 1101.0 9.465e-05 1.0  -1.0  9.464  -9.464  0.9272  -0.9272  2.6  -2.6  0.0  -0.0  1.251  -1.251  0.9052  -0.9052  3.201  -3.201  0.8173  -0.8173  0.9076  -0.9076  2.389  -2.389  0.2649  -0.2649  0.1241  -0.1241  0.0  -0.0  0.0  -0.0  0.4143  -0.4143  1.502  -1.502  0.0  -0.0  0.0  -0.0  0.5923  -0.5923  0.0  -0.0  0.0  -0.0  0.2579  -0.2579  0.08671  -0.08671  0.2232  -0.2232  2.496  -2.496  0.5424  -0.5424  0.0  -0.0  0.0  -0.0 
1136.5 1101.0 1172.0 4.074e-05 1.0  -1.0  14.11  -14.11  1.062  -1.062  2.6  -2.6  0.0  -0.0  1.382  -1.382  1.033  -1.033  3.225  -3.225  1.007  -1.007  1.027  -1.027  2.791  -2.791  0.5895  -0.5895  0.1932  -0.1932  0.0  -0.0  0.0  -0.0  0.3874  -0.3874  1.447  -1.447  0.0  -0.0  0.0  -0.0  0.7313  -0.7313  0.0  -0.0  0.0  -0.0  0.2984  -0.2984  0.08102  -0.08102  0.2821  -0.2821  2.935  -2.935  0.5211  -0.5211  0.0  -0.0  0.0  -0.0 
1210.0 1172.0 1248.0 2.321e-05 1.0  -1.0  17.49  -17.49  1.228  -1.228  2.6  -2.6  0.0  -0.0  1.471  -1.471  0.9922  -0.9922  3.923  -3.923  0.9922  -0.9922  0.9926  -0.9926  3.143  -3.143  0.7465  -0.7465  0.1529  -0.1529  0.0  -0.0  0.0  -0.0  0.3291  -0.3291  1.416  -1.416  0.0  -0.0  0.0  -0.0  0.5474  -0.5474  0.0  -0.0  0.0  -0.0  0.2694  -0.2694  0.1385  -0.1385  0.249  -0.249  3.717  -3.717  0.5148  -0.5148  0.0  -0.0  0.0  -0.0 

