ep_NC_5x41_middle_nnlo_as0_116_new_thexp    1   110
39	DIS_NCP	0.0515	1.29	0.0306	0.350872	0.0
40	DIS_NCP	0.0515	2.05	0.0485	0.390665	0.0
41	DIS_NCP	0.0515	3.25	0.0769	0.394202	0.0
42	DIS_NCP	0.0515	5.15	0.122	0.409431	0.0
43	DIS_NCP	0.0515	8.15	0.193	0.423921	0.0
44	DIS_NCP	0.0515	12.9	0.306	0.434862	0.0
45	DIS_NCP	0.0515	20.5	0.485	0.453272	0.0
46	DIS_NCP	0.0815	0.515	0.00769	114807000000.0	0.0
47	DIS_NCP	0.0815	0.815	0.0122	116919000000.0	0.0
48	DIS_NCP	0.0815	1.29	0.0193	0.359816	0.0
49	DIS_NCP	0.0815	2.05	0.0306	0.383767	0.0
50	DIS_NCP	0.0815	3.25	0.0485	0.386662	0.0
51	DIS_NCP	0.0815	5.15	0.0769	0.398141	0.0
52	DIS_NCP	0.0815	8.15	0.122	0.401611	0.0
53	DIS_NCP	0.0815	12.9	0.193	0.401351	0.0
54	DIS_NCP	0.0815	20.5	0.306	0.415513	0.0
55	DIS_NCP	0.0815	32.5	0.485	0.418547	0.0
56	DIS_NCP	0.129	0.515	0.00485	110233000000.0	0.0
57	DIS_NCP	0.129	0.815	0.00769	117941000000.0	0.0
58	DIS_NCP	0.129	1.29	0.0122	0.364301	0.0
59	DIS_NCP	0.129	2.05	0.0193	0.372932	0.0
60	DIS_NCP	0.129	3.25	0.0306	0.373146	0.0
61	DIS_NCP	0.129	5.15	0.0485	0.378619	0.0
62	DIS_NCP	0.129	8.15	0.0769	0.379523	0.0
63	DIS_NCP	0.129	12.9	0.122	0.385588	0.0
64	DIS_NCP	0.129	20.5	0.193	0.379999	0.0
65	DIS_NCP	0.129	32.5	0.306	0.381088	0.0
66	DIS_NCP	0.129	51.5	0.485	0.386987	0.0
67	DIS_NCP	0.205	0.515	0.00306	109910000000.0	0.0
68	DIS_NCP	0.205	0.815	0.00485	124686000000.0	0.0
69	DIS_NCP	0.205	1.29	0.00769	0.350909	0.0
70	DIS_NCP	0.205	2.05	0.0122	0.360797	0.0
71	DIS_NCP	0.205	3.25	0.0193	0.363771	0.0
72	DIS_NCP	0.205	5.15	0.0306	0.348203	0.0
73	DIS_NCP	0.205	8.15	0.0485	0.353891	0.0
74	DIS_NCP	0.205	12.9	0.0769	0.340248	0.0
75	DIS_NCP	0.205	20.5	0.122	0.339276	0.0
76	DIS_NCP	0.205	32.5	0.193	0.329833	0.0
77	DIS_NCP	0.205	51.5	0.306	0.327909	0.0
78	DIS_NCP	0.205	81.5	0.485	0.314792	0.0
79	DIS_NCP	0.325	1.29	0.00485	0.327211	0.0
80	DIS_NCP	0.325	2.05	0.00769	0.339586	0.0
81	DIS_NCP	0.325	3.25	0.0122	0.304425	0.0
82	DIS_NCP	0.325	5.15	0.0193	0.299057	0.0
83	DIS_NCP	0.325	8.15	0.0306	0.283344	0.0
84	DIS_NCP	0.325	12.9	0.0485	0.267015	0.0
85	DIS_NCP	0.325	20.5	0.0769	0.252524	0.0
86	DIS_NCP	0.325	32.5	0.122	0.243187	0.0
87	DIS_NCP	0.325	51.5	0.193	0.241991	0.0
88	DIS_NCP	0.325	81.5	0.306	0.231495	0.0
89	DIS_NCP	0.325	129.0	0.485	0.221604	0.0
90	DIS_NCP	0.515	2.05	0.00485	0.200673	0.0
91	DIS_NCP	0.515	3.25	0.00769	0.171087	0.0
92	DIS_NCP	0.515	5.15	0.0122	0.160268	0.0
93	DIS_NCP	0.515	8.15	0.0193	0.142579	0.0
94	DIS_NCP	0.515	12.9	0.0306	0.130083	0.0
95	DIS_NCP	0.515	20.5	0.0485	0.115981	0.0
96	DIS_NCP	0.515	32.5	0.0769	0.10668	0.0
97	DIS_NCP	0.515	51.5	0.122	0.097549	0.0
98	DIS_NCP	0.515	81.5	0.193	0.0911386	0.0
99	DIS_NCP	0.515	129.0	0.306	0.0873147	0.0
100	DIS_NCP	0.515	205.0	0.485	0.0835691	0.0
101	DIS_NCP	0.815	5.15	0.00769	0.00648231	0.0
102	DIS_NCP	0.815	8.15	0.0122	0.00498858	0.0
103	DIS_NCP	0.815	12.9	0.0193	0.00413241	0.0
104	DIS_NCP	0.815	20.5	0.0306	0.00324552	0.0
105	DIS_NCP	0.815	32.5	0.0485	0.0027877	0.0
106	DIS_NCP	0.815	51.5	0.0769	0.00229906	0.0
107	DIS_NCP	0.815	81.5	0.122	0.00199343	0.0
108	DIS_NCP	0.815	129.0	0.193	0.00177675	0.0
109	DIS_NCP	0.815	205.0	0.306	0.00155455	0.0
110	DIS_NCP	0.815	325.0	0.485	0.00137685	0.0
