ep_NC_10x100_middle_nnlo_as0_116_new_thexp	1	150
32	DIS_NCP	0.00815	2.05	0.0628	0.394999	0.0	0.0	0.0
33	DIS_NCP	0.00815	3.25	0.0995	0.440253	0.0	0.0	0.0
34	DIS_NCP	0.00815	5.15	0.158	0.504605	0.0	0.0	0.0
35	DIS_NCP	0.00815	8.15	0.25	0.557975	0.0	0.0	0.0
36	DIS_NCP	0.00815	12.9	0.396	0.609621	0.0	0.0	0.0
37	DIS_NCP	0.0129	0.515	0.00995	105950000000.0	0.0	0.0	0.0
38	DIS_NCP	0.0129	0.815	0.0158	114526000000.0	0.0	0.0	0.0
39	DIS_NCP	0.0129	1.29	0.025	0.334122	0.0	0.0	0.0
40	DIS_NCP	0.0129	2.05	0.0396	0.385454	0.0	0.0	0.0
41	DIS_NCP	0.0129	3.25	0.0628	0.432307	0.0	0.0	0.0
42	DIS_NCP	0.0129	5.15	0.0995	0.47126	0.0	0.0	0.0
43	DIS_NCP	0.0129	8.15	0.158	0.512776	0.0	0.0	0.0
44	DIS_NCP	0.0129	12.9	0.25	0.553414	0.0	0.0	0.0
45	DIS_NCP	0.0129	20.5	0.396	0.59901	0.0	0.0	0.0
46	DIS_NCP	0.0205	0.515	0.00628	105986000000.0	0.0	0.0	0.0
47	DIS_NCP	0.0205	0.815	0.00995	113372000000.0	0.0	0.0	0.0
48	DIS_NCP	0.0205	1.29	0.0158	0.33626	0.0	0.0	0.0
49	DIS_NCP	0.0205	2.05	0.025	0.380099	0.0	0.0	0.0
50	DIS_NCP	0.0205	3.25	0.0396	0.403533	0.0	0.0	0.0
51	DIS_NCP	0.0205	5.15	0.0628	0.443259	0.0	0.0	0.0
52	DIS_NCP	0.0205	8.15	0.0995	0.478125	0.0	0.0	0.0
53	DIS_NCP	0.0205	12.9	0.158	0.521089	0.0	0.0	0.0
54	DIS_NCP	0.0205	20.5	0.25	0.551972	0.0	0.0	0.0
55	DIS_NCP	0.0205	32.5	0.396	0.573848	0.0	0.0	0.0
56	DIS_NCP	0.0325	0.515	0.00396	105083000000.0	0.0	0.0	0.0
57	DIS_NCP	0.0325	0.815	0.00628	112681000000.0	0.0	0.0	0.0
58	DIS_NCP	0.0325	1.29	0.00995	0.337828	0.0	0.0	0.0
59	DIS_NCP	0.0325	2.05	0.0158	0.373465	0.0	0.0	0.0
60	DIS_NCP	0.0325	3.25	0.025	0.410517	0.0	0.0	0.0
61	DIS_NCP	0.0325	5.15	0.0396	0.436346	0.0	0.0	0.0
62	DIS_NCP	0.0325	8.15	0.0628	0.455786	0.0	0.0	0.0
63	DIS_NCP	0.0325	12.9	0.0995	0.467578	0.0	0.0	0.0
64	DIS_NCP	0.0325	20.5	0.158	0.500136	0.0	0.0	0.0
65	DIS_NCP	0.0325	32.5	0.25	0.512687	0.0	0.0	0.0
66	DIS_NCP	0.0325	51.5	0.396	0.543822	0.0	0.0	0.0
67	DIS_NCP	0.0515	0.515	0.0025	104101000000.0	0.0	0.0	0.0
68	DIS_NCP	0.0515	0.815	0.00396	110188000000.0	0.0	0.0	0.0
69	DIS_NCP	0.0515	1.29	0.00628	0.330584	0.0	0.0	0.0
70	DIS_NCP	0.0515	2.05	0.00995	0.37589	0.0	0.0	0.0
71	DIS_NCP	0.0515	3.25	0.0158	0.394018	0.0	0.0	0.0
72	DIS_NCP	0.0515	5.15	0.025	0.414556	0.0	0.0	0.0
73	DIS_NCP	0.0515	8.15	0.0396	0.416877	0.0	0.0	0.0
74	DIS_NCP	0.0515	12.9	0.0628	0.432241	0.0	0.0	0.0
75	DIS_NCP	0.0515	20.5	0.0995	0.472184	0.0	0.0	0.0
76	DIS_NCP	0.0515	32.5	0.158	0.46419	0.0	0.0	0.0
77	DIS_NCP	0.0515	51.5	0.25	0.469894	0.0	0.0	0.0
78	DIS_NCP	0.0515	81.5	0.396	0.488953	0.0	0.0	0.0
79	DIS_NCP	0.0815	0.815	0.0025	121584000000.0	0.0	0.0	0.0
80	DIS_NCP	0.0815	1.29	0.00396	0.356542	0.0	0.0	0.0
81	DIS_NCP	0.0815	2.05	0.00628	0.381265	0.0	0.0	0.0
82	DIS_NCP	0.0815	3.25	0.00995	0.387448	0.0	0.0	0.0
83	DIS_NCP	0.0815	5.15	0.0158	0.392944	0.0	0.0	0.0
84	DIS_NCP	0.0815	8.15	0.025	0.401629	0.0	0.0	0.0
85	DIS_NCP	0.0815	12.9	0.0396	0.407496	0.0	0.0	0.0
86	DIS_NCP	0.0815	20.5	0.0628	0.412872	0.0	0.0	0.0
87	DIS_NCP	0.0815	32.5	0.0995	0.426473	0.0	0.0	0.0
88	DIS_NCP	0.0815	51.5	0.158	0.428936	0.0	0.0	0.0
89	DIS_NCP	0.0815	81.5	0.25	0.430639	0.0	0.0	0.0
90	DIS_NCP	0.0815	129.0	0.396	0.429694	0.0	0.0	0.0
91	DIS_NCP	0.129	1.29	0.0025	0.367976	0.0	0.0	0.0
92	DIS_NCP	0.129	2.05	0.00396	0.368649	0.0	0.0	0.0
93	DIS_NCP	0.129	3.25	0.00628	0.39418	0.0	0.0	0.0
94	DIS_NCP	0.129	5.15	0.00995	0.387026	0.0	0.0	0.0
95	DIS_NCP	0.129	8.15	0.0158	0.385707	0.0	0.0	0.0
96	DIS_NCP	0.129	12.9	0.025	0.379009	0.0	0.0	0.0
97	DIS_NCP	0.129	20.5	0.0396	0.380797	0.0	0.0	0.0
98	DIS_NCP	0.129	32.5	0.0628	0.381989	0.0	0.0	0.0
99	DIS_NCP	0.129	51.5	0.0995	0.373671	0.0	0.0	0.0
100	DIS_NCP	0.129	81.5	0.158	0.376649	0.0	0.0	0.0
101	DIS_NCP	0.129	129.0	0.25	0.378759	0.0	0.0	0.0
102	DIS_NCP	0.129	205.0	0.396	0.376761	0.0	0.0	0.0
103	DIS_NCP	0.205	2.05	0.0025	0.370143	0.0	0.0	0.0
104	DIS_NCP	0.205	3.25	0.00396	0.356905	0.0	0.0	0.0
105	DIS_NCP	0.205	5.15	0.00628	0.358613	0.0	0.0	0.0
106	DIS_NCP	0.205	8.15	0.00995	0.36887	0.0	0.0	0.0
107	DIS_NCP	0.205	12.9	0.0158	0.335235	0.0	0.0	0.0
108	DIS_NCP	0.205	20.5	0.025	0.335772	0.0	0.0	0.0
109	DIS_NCP	0.205	32.5	0.0396	0.324065	0.0	0.0	0.0
110	DIS_NCP	0.205	51.5	0.0628	0.324149	0.0	0.0	0.0
111	DIS_NCP	0.205	81.5	0.0995	0.326558	0.0	0.0	0.0
112	DIS_NCP	0.205	129.0	0.158	0.307285	0.0	0.0	0.0
113	DIS_NCP	0.205	205.0	0.25	0.306534	0.0	0.0	0.0
114	DIS_NCP	0.205	325.0	0.396	0.309779	0.0	0.0	0.0
115	DIS_NCP	0.325	3.25	0.0025	0.302049	0.0	0.0	0.0
116	DIS_NCP	0.325	5.15	0.00396	0.296572	0.0	0.0	0.0
117	DIS_NCP	0.325	8.15	0.00628	0.278956	0.0	0.0	0.0
118	DIS_NCP	0.325	12.9	0.00995	0.271847	0.0	0.0	0.0
119	DIS_NCP	0.325	20.5	0.0158	0.258086	0.0	0.0	0.0
120	DIS_NCP	0.325	32.5	0.025	0.249052	0.0	0.0	0.0
121	DIS_NCP	0.325	51.5	0.0396	0.231518	0.0	0.0	0.0
122	DIS_NCP	0.325	81.5	0.0628	0.231166	0.0	0.0	0.0
123	DIS_NCP	0.325	129.0	0.0995	0.22086	0.0	0.0	0.0
124	DIS_NCP	0.325	205.0	0.158	0.212455	0.0	0.0	0.0
125	DIS_NCP	0.325	325.0	0.25	0.211233	0.0	0.0	0.0
126	DIS_NCP	0.325	515.0	0.396	0.204667	0.0	0.0	0.0
127	DIS_NCP	0.515	5.15	0.0025	0.16217	0.0	0.0	0.0
128	DIS_NCP	0.515	8.15	0.00396	0.140908	0.0	0.0	0.0
129	DIS_NCP	0.515	12.9	0.00628	0.125288	0.0	0.0	0.0
130	DIS_NCP	0.515	20.5	0.00995	0.11925	0.0	0.0	0.0
131	DIS_NCP	0.515	32.5	0.0158	0.105032	0.0	0.0	0.0
132	DIS_NCP	0.515	51.5	0.025	0.0977653	0.0	0.0	0.0
133	DIS_NCP	0.515	81.5	0.0396	0.0940576	0.0	0.0	0.0
134	DIS_NCP	0.515	129.0	0.0628	0.0838389	0.0	0.0	0.0
135	DIS_NCP	0.515	205.0	0.0995	0.078432	0.0	0.0	0.0
136	DIS_NCP	0.515	325.0	0.158	0.0769628	0.0	0.0	0.0
137	DIS_NCP	0.515	515.0	0.25	0.0719161	0.0	0.0	0.0
138	DIS_NCP	0.515	815.0	0.396	0.0702544	0.0	0.0	0.0
139	DIS_NCP	0.815	8.15	0.0025	0.00488507	0.0	0.0	0.0
140	DIS_NCP	0.815	12.9	0.00396	0.00390211	0.0	0.0	0.0
141	DIS_NCP	0.815	20.5	0.00628	0.00333443	0.0	0.0	0.0
142	DIS_NCP	0.815	32.5	0.00995	0.00284263	0.0	0.0	0.0
143	DIS_NCP	0.815	51.5	0.0158	0.00237324	0.0	0.0	0.0
144	DIS_NCP	0.815	81.5	0.025	0.00204819	0.0	0.0	0.0
145	DIS_NCP	0.815	129.0	0.0396	0.0017242	0.0	0.0	0.0
146	DIS_NCP	0.815	205.0	0.0628	0.00147079	0.0	0.0	0.0
147	DIS_NCP	0.815	325.0	0.0995	0.00134617	0.0	0.0	0.0
148	DIS_NCP	0.815	515.0	0.158	0.00120742	0.0	0.0	0.0
149	DIS_NCP	0.815	815.0	0.25	0.00114754	0.0	0.0	0.0
150	DIS_NCP	0.815	1290.0	0.396	0.00102982	0.0	0.0	0.0
