,rs,x,Q2,sigma,stat_u(%),syst_u(%),norm_c(%),sigma (unshifted),1.09343348760665
114,140.712472794703,0.0815,325,0.426315326931582,0.124,1.5,2.5,0.421593070030212,
115,140.712472794703,0.0815,515,0.425858306390322,0.166,1.5,2.5,0.419775038957596,
116,140.712472794703,0.0815,815,0.418807859086416,0.226,1.5,2.5,0.410892724990845,
117,140.712472794703,0.129,5.15,0.367255292990952,0.0157,2.5,2.5,0.363837957382202,
118,140.712472794703,0.129,8.15,0.34539481734077,0.0194,2.5,2.5,0.365726202726364,
119,140.712472794703,0.129,12.9,0.384966270956399,0.0244,2.5,2.5,0.366939395666122,
120,140.712472794703,0.129,20.5,0.367234061152881,0.0307,2.5,2.5,0.367545247077942,
121,140.712472794703,0.129,32.5,0.372552681784543,0.0384,1.5,2.5,0.367753893136978,
122,140.712472794703,0.129,51.5,0.374194559553593,0.0485,1.5,2.5,0.367519736289978,
123,140.712472794703,0.129,81.5,0.382498487240477,0.0617,1.5,2.5,0.366848021745682,
124,140.712472794703,0.129,129,0.370335383488115,0.0784,1.5,2.5,0.365760684013367,
125,140.712472794703,0.129,205,0.362715329115353,0.102,1.5,2.5,0.364169269800186,
126,140.712472794703,0.129,325,0.371538279914224,0.131,1.5,2.5,0.361960798501968,
127,140.712472794703,0.129,515,0.370138346503065,0.172,1.5,2.5,0.35832205414772,
128,140.712472794703,0.129,815,0.355243727619135,0.235,1.5,2.5,0.351345479488373,
129,140.712472794703,0.129,1290,0.342109976138525,0.314,1.5,2.5,0.336043208837509,
130,140.712472794703,0.205,8.15,0.345396570253986,0.0206,2.5,2.5,0.337381482124329,
131,140.712472794703,0.205,12.9,0.334960214152145,0.0258,2.5,2.5,0.332129091024399,
132,140.712472794703,0.205,20.5,0.343159496844494,0.0327,2.5,2.5,0.326584935188293,
133,140.712472794703,0.205,32.5,0.306575767345624,0.0413,2.5,2.5,0.320976287126541,
134,140.712472794703,0.205,51.5,0.332257822093476,0.0527,1.5,2.5,0.31553441286087,
135,140.712472794703,0.205,81.5,0.319928487124257,0.0675,1.5,2.5,0.310216337442398,
136,140.712472794703,0.205,129,0.312084587945638,0.0847,1.5,2.5,0.304987847805023,
137,140.712472794703,0.205,205,0.315078512389683,0.11,1.5,2.5,0.299767285585403,
138,140.712472794703,0.205,325,0.299122451180613,0.14,1.5,2.5,0.294502437114716,
139,140.712472794703,0.205,515,0.294686958819899,0.182,1.5,2.5,0.288822114467621,
140,140.712472794703,0.205,815,0.290701284504372,0.247,1.5,2.5,0.28181466460228,
141,140.712472794703,0.205,1290,0.272918513047733,0.326,1.5,2.5,0.27105700969696,
142,140.712472794703,0.205,2050,0.254930074379681,0.421,1.5,2.5,0.25069397687912,
143,140.712472794703,0.325,12.9,0.25427445543418,0.03,2.5,2.5,0.253947496414185,
144,140.712472794703,0.325,20.5,0.256218224861607,0.0382,2.5,2.5,0.24368642270565,
145,140.712472794703,0.325,32.5,0.247240896818286,0.0485,2.5,2.5,0.234103292226791,
146,140.712472794703,0.325,51.5,0.234162157129124,0.062,2.5,2.5,0.225116267800331,
147,140.712472794703,0.325,81.5,0.22495710259932,0.0808,1.5,2.5,0.216932088136673,
148,140.712472794703,0.325,129,0.213132349864119,0.102,1.5,2.5,0.209318310022354,
149,140.712472794703,0.325,205,0.213350891603372,0.132,1.5,2.5,0.202162474393845,
150,140.712472794703,0.325,325,0.197750347242813,0.168,1.5,2.5,0.195466369390488,
151,140.712472794703,0.325,515,0.195552451650705,0.213,1.5,2.5,0.189017251133919,
152,140.712472794703,0.325,815,0.192143463361425,0.308,1.5,2.5,0.182452589273453,
153,140.712472794703,0.325,1290,0.18420955188149,0.343,1.5,2.5,0.174865156412125,
154,140.712472794703,0.325,2050,0.16642972441509,0.49,1.5,2.5,0.164012089371681,
155,140.712472794703,0.325,3250,0.150802487875645,0.735,1.5,2.5,0.145328834652901,
156,140.712472794703,0.515,20.5,0.107895014690403,0.0567,2.5,2.5,0.107352823019028,
157,140.712472794703,0.515,32.5,0.103554478573826,0.0737,2.5,2.5,0.09914680570364,
158,140.712472794703,0.515,51.5,0.094810535155208,0.0936,2.5,2.5,0.091901548206806,
159,140.712472794703,0.515,81.5,0.091231744739835,0.121,2.5,2.5,0.085587650537491,
160,140.712472794703,0.515,129,0.082823703267506,0.16,1.5,2.5,0.079995155334473,
161,140.712472794703,0.515,205,0.078773052801189,0.205,1.5,2.5,0.075044386088848,
162,140.712472794703,0.515,325,0.074108678651223,0.265,1.5,2.5,0.070647470653057,
163,140.712472794703,0.515,515,0.069019606069311,0.343,1.5,2.5,0.066677995026112,
164,140.712472794703,0.515,815,0.064589069359001,0.469,1.5,2.5,0.063016816973686,
165,140.712472794703,0.515,1290,0.060893757778452,0.598,1.5,2.5,0.059450950473547,
166,140.712472794703,0.515,2050,0.056695559844195,0.762,1.5,2.5,0.055537909269333,
167,140.712472794703,0.515,3250,0.050036702868228,1.03,1.5,2.5,0.050420813262463,
168,140.712472794703,0.515,5150,0.044749603125233,1.73,1.5,2.5,0.042322896420956,
169,140.712472794703,0.815,32.5,0.006898868873528,0.224,2.5,2.5,0.006670055910945,
170,140.712472794703,0.815,51.5,0.006094398304018,0.288,2.5,2.5,0.005599188152701,
171,140.712472794703,0.815,81.5,0.00478192849167,0.385,2.5,2.5,0.004806429613382,
172,140.712472794703,0.815,129,0.004370841397915,0.511,2.5,2.5,0.004192312713712,
173,140.712472794703,0.815,205,0.003735366157516,0.669,1.5,2.5,0.003700166707858,
174,140.712472794703,0.815,325,0.003392741945398,0.865,1.5,2.5,0.003301911987364,
175,140.712472794703,0.815,515,0.002989058499398,1.22,1.5,2.5,0.002968257060274,
176,140.712472794703,0.815,815,0.002801650947107,1.22,1.5,2.5,0.002688792068511,
177,140.712472794703,0.815,1290,0.002470612290391,2.36,1.5,2.5,0.002444871235639,
178,140.712472794703,0.815,2050,0.002417522413759,2.21,1.5,2.5,0.002219162415713,
179,140.712472794703,0.815,3250,0.002068292578617,3.6,1.5,2.5,0.001988970441744,
180,140.712472794703,0.815,5150,0.001705712953869,4.41,1.5,2.5,0.001704625436105,
