    i          rs           x          Q2       sigma        stat        syst        norm
  355      28.6356421       0.1290000      20.5000000       0.3934469       0.0104671       2.3000000       4.3000000
  356      28.6356421       0.1290000      32.5000000       0.3908180       0.0138824       2.3000000       4.3000000
  357      28.6356421       0.1290000      51.5000000       0.3700111       0.0189420       2.3000000       4.3000000
  358      28.6356421       0.2050000       3.2500000       0.3311368       0.0043007       2.3000000       4.3000000
  359      28.6356421       0.2050000       5.1500000       0.3169451       0.0053126       2.3000000       4.3000000
  360      28.6356421       0.2050000       8.1500000       0.3179674       0.0066092       2.3000000       4.3000000
  361      28.6356421       0.2050000      12.9000000       0.3301362       0.0084117       2.3000000       4.3000000
  362      28.6356421       0.2050000      20.5000000       0.3432230       0.0108782       2.3000000       4.3000000
  363      28.6356421       0.2050000      32.5000000       0.3453017       0.0141986       2.3000000       4.3000000
  364      28.6356421       0.2050000      51.5000000       0.3311109       0.0190685       2.3000000       4.3000000
  365      28.6356421       0.2050000      81.5000000       0.3066821       0.0261520       2.3000000       4.3000000
  366      28.6356421       0.3250000       5.1500000       0.2594763       0.0060400       2.3000000       4.3000000
  367      28.6356421       0.3250000       8.1500000       0.2455546       0.0075895       2.3000000       4.3000000
  368      28.6356421       0.3250000      12.9000000       0.2440229       0.0096449       2.3000000       4.3000000
  369      28.6356421       0.3250000      20.5000000       0.2482463       0.0124594       2.3000000       4.3000000
  370      28.6356421       0.3250000      32.5000000       0.2498692       0.0162225       2.3000000       4.3000000
  371      28.6356421       0.3250000      51.5000000       0.2415590       0.0213770       2.3000000       4.3000000
  372      28.6356421       0.3250000      81.5000000       0.2236520       0.0289348       2.3000000       4.3000000
  373      28.6356421       0.3250000     129.0000000       0.2035055       0.0395285       2.3000000       4.3000000
  374      28.6356421       0.5150000       8.1500000       0.1191721       0.0111312       2.3000000       4.3000000
  375      28.6356421       0.5150000      12.9000000       0.1092997       0.0141670       2.3000000       4.3000000
  376      28.6356421       0.5150000      20.5000000       0.1054863       0.0183412       2.3000000       4.3000000
  377      28.6356421       0.5150000      32.5000000       0.1032503       0.0239701       2.3000000       4.3000000
  378      28.6356421       0.5150000      51.5000000       0.0989320       0.0314963       2.3000000       4.3000000
  379      28.6356421       0.5150000      81.5000000       0.0909088       0.0420583       2.3000000       4.3000000
  380      28.6356421       0.5150000     129.0000000       0.0807828       0.0569210       2.3000000       4.3000000
  381      28.6356421       0.5150000     205.0000000       0.0720892       0.0809543       2.3000000       4.3000000
  382      28.6356421       0.8150000      12.9000000       0.0096186       0.0442719       2.3000000       4.3000000
  383      28.6356421       0.8150000      20.5000000       0.0077741       0.0562885       2.3000000       4.3000000
  384      28.6356421       0.8150000      32.5000000       0.0067220       0.0752622       2.3000000       4.3000000
  385      28.6356421       0.8150000      51.5000000       0.0059453       0.0989793       2.3000000       4.3000000
  386      28.6356421       0.8150000      81.5000000       0.0051823       0.1340806       2.3000000       4.3000000
  387      28.6356421       0.8150000     129.0000000       0.0043848       0.1796174       2.3000000       4.3000000
  388      28.6356421       0.8150000     205.0000000       0.0036682       0.2491875       2.3000000       4.3000000
  389      28.6356421       0.8150000     325.0000000       0.0031753       0.3288769       2.3000000       4.3000000
