 1. 174.29 0.771 0.101  1.0748  0.1493  0.0621  0.0306  0.0046  0.0044  0.0042  0.0047  0.0134  0.0516  0.0008  0.8358  0.4120
 1. 174.29 0.771 0.167  0.8417  0.1301  0.0410  0.0104  0.0049  0.0071  0.0063  0.0033  0.0188  0.0322  0.0072  0.8454  0.4600
 1. 174.29 0.771 0.326  0.3081  0.0530  0.0147  0.0116  0.0018  0.0028  0.0032  0.0017  0.0074  0.0020  0.0003  0.8423  0.5760
 1. 247.00 0.324 0.021  1.3837  0.1989  0.0862  0.0340  0.0097  0.0180  0.0162  0.0209  0.0606  0.0382  0.0041  0.7301  0.7390
 1. 247.00 0.324 0.057  1.4300  0.2144  0.0451  0.0068  0.0041  0.0252  0.0097  0.0129  0.0254  0.0199  0.0059  0.7365  0.5010
 1. 247.00 0.324 0.101  1.0336  0.1499  0.0430  0.0223  0.0060  0.0138  0.0056  0.0084  0.0297  0.0117  0.0009  0.7377  0.4290
 1. 247.00 0.324 0.167  0.7617  0.1072  0.0466  0.0184  0.0012  0.0104  0.0058  0.0023  0.0171  0.0353  0.0122  0.7453  0.4130
 1. 247.00 0.324 0.326  0.2833  0.0345  0.0247  0.0172  0.0036  0.0093  0.0027  0.0051  0.0082  0.0102  0.0030  0.7515  0.6220
 1. 247.00 0.558 0.021  1.6596  0.2650  0.0788  0.0481  0.0122  0.0208  0.0105  0.0289  0.0375  0.0311  0.0003  0.8390  0.6340
 1. 247.00 0.558 0.057  1.5574  0.2548  0.0960  0.0593  0.0010  0.0226  0.0298  0.0161  0.0529  0.0303  0.0180  0.8409  0.4420
 1. 247.00 0.558 0.101  1.1250  0.1826  0.0514  0.0289  0.0083  0.0131  0.0132  0.0168  0.0283  0.0164  0.0060  0.8464  0.4100
 1. 247.00 0.558 0.167  0.7274  0.1150  0.0460  0.0350  0.0069  0.0069  0.0078  0.0072  0.0158  0.0207  0.0013  0.8458  0.4340
 1. 247.00 0.558 0.326  0.3147  0.0470  0.0273  0.0168  0.0007  0.0048  0.0034  0.0040  0.0117  0.0164  0.0019  0.8503  0.5980
 1. 247.00 0.771 0.021  1.6790  0.2230  0.1668  0.1266  0.0103  0.0381  0.0511  0.0145  0.0556  0.0650  0.0105  0.8853  0.6560
 1. 247.00 0.771 0.057  1.4022  0.1883  0.0871  0.0532  0.0061  0.0433  0.0191  0.0136  0.0450  0.0160  0.0033  0.8904  0.4900
 1. 247.00 0.771 0.101  1.1095  0.1536  0.0474  0.0158  0.0030  0.0184  0.0141  0.0211  0.0252  0.0192  0.0015  0.8883  0.4620
 1. 247.00 0.771 0.167  0.8959  0.1360  0.0760  0.0612  0.0015  0.0127  0.0162  0.0155  0.0207  0.0306  0.0017  0.8890  0.5180
 1. 247.00 0.771 0.326  0.3054  0.0508  0.0343  0.0277  0.0006  0.0035  0.0049  0.0061  0.0106  0.0150  0.0003  0.8914  0.6700
