ATLASCMS_hxsec_RunI	22	22
  11	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	-1.400000000000e+00	-1.143312150557e+00	6.316587976792e-04	-4.511848554852e-02	-6.039454558501e-02	4.313896113215e+00	6.133368469154e-02	-4.380977477967e+00	4.306908883781e-02	-3.076363488415e+00	2.337707794173e-02	-1.669791281552e+00	-7.396086106814e-01	5.282918647724e+01	-1.076103585852e-03	7.686454184654e-02	1.249976018096e-01	-8.928400129254e+00	8.117365879881e-02	-5.798118485629e+00	1.555677885164e-04	-1.111198489403e-02	-3.663147465783e-06	2.616533904131e-04	1.617733020032e-05	-1.155523585737e-03	8.348687024423e-05	-5.963347874588e-03	3.466220515202e-05	-2.475871796573e-03	-2.588428418819e-04	1.848877442014e-02	-2.461029163930e-04	1.757877974236e-02	-3.943386378197e-04	2.816704555855e-02	2.431726512717e-03	-1.736947509084e-01	-1.696330511216e-03	1.211664650869e-01	-5.841245332120e-05	4.172318094371e-03	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	
  12	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.050000000000e+00	4.170750921097e-01	3.848713809535e-04	3.665441723367e-02	8.486434353842e-04	8.082318432230e-02	-1.437503952614e-03	-1.369051383442e-01	6.165969304714e-04	5.872351718775e-02	-2.912551906924e-04	-2.773858958975e-02	-3.819728978682e-04	-3.637837122554e-02	2.468727256136e-05	2.351168815367e-03	-8.206458541125e-04	-7.815674801072e-02	-1.299596009727e-03	-1.237710485454e-01	2.795548447396e-01	2.662427092758e+01	6.787848090183e-05	6.464617228746e-03	-7.295662639255e-04	-6.948250132623e-02	-1.272951896951e-04	-1.212335139953e-02	-6.098383613518e-06	-5.807984393826e-04	2.385662362938e-04	2.272059393274e-02	-6.524689487835e-04	-6.213989988414e-02	2.178159353300e-04	2.074437479334e-02	6.927753779056e-04	6.597860741958e-02	-3.332052944299e-04	-3.173383756476e-02	1.218264924617e-02	1.160252309159e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  13	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	8.850000000000e-01	4.144074082349e+00	2.946833515500e-07	3.329755384746e-05	6.637988165786e-04	7.500551599758e-02	-3.071004866817e-05	-3.470061996403e-03	1.062122572828e-03	1.200138500370e-01	-2.825801973903e-05	-3.192996580682e-03	6.081836079982e-04	6.872131163822e-02	-5.337409657575e-01	-6.030971364491e+01	-4.928398256356e-03	-5.568811589103e-01	9.929255028333e-04	1.121949720716e-01	4.783450404689e-05	5.405028705863e-03	-2.344245288126e-03	-2.648864732345e-01	5.095735252974e-03	5.757892941214e-01	4.603824149778e-05	5.202061186190e-03	2.580710390920e-02	2.916056938892e+00	1.560626281623e-04	1.763419527258e-02	-1.104219119116e-04	-1.247705219340e-02	-3.517263543875e-04	-3.974309089124e-02	-1.212180449466e-05	-1.369695423126e-03	-1.286496569386e-05	-1.453668439984e-03	1.908513880985e-06	2.156512859870e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  14	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.150000000000e+00	2.263978010929e+00	3.029252282575e-04	4.925613467601e-03	9.960381706661e-01	1.619574261246e+01	2.461582274823e-02	4.002572804591e-01	6.314418626724e-02	1.026734736053e+00	3.692481737242e-03	6.004035345109e-02	-5.965501834275e-02	-9.700002982561e-01	8.373108618724e-04	1.361481076215e-02	-5.916511972396e-02	-9.620344670563e-01	6.689451193544e-04	1.087715641227e-02	-2.718360909817e-04	-4.420099040353e-03	2.544273078687e-05	4.137029396240e-04	-1.053921867321e-04	-1.713694093206e-03	-7.814561213583e-05	-1.270660359932e-03	-9.471037191036e-06	-1.540006047323e-04	-1.064905713663e-03	-1.731554005956e-02	-2.062616335070e-04	-3.353847699301e-03	3.982888568463e-05	6.476241574737e-04	1.187835619724e-04	1.931440032071e-03	4.058967541310e-05	6.599947221642e-04	-1.098607703764e-04	-1.786353989860e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  15	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.470000000000e+00	1.997738654107e+00	-1.842845485307e-04	-7.460912895981e-03	-7.981155133766e-02	-3.231236896262e+00	-3.591345462232e-02	-1.453986017098e+00	7.225818831816e-01	2.925432725431e+01	-1.592783989204e-02	-6.448518174916e-01	2.053465965024e-02	8.313627388760e-01	3.980856887848e-04	1.611682950546e-02	1.001719349836e-02	4.055543926463e-01	-7.452513704810e-02	-3.017212026239e+00	-3.685842252433e-04	-1.492243826896e-02	2.831210394717e-05	1.146239026201e-03	-8.137644272299e-05	-3.294592822793e-03	-6.908504154809e-05	-2.796965244862e-03	-2.983963178706e-05	-1.208082258585e-03	2.231607084895e-04	9.034846497551e-03	1.534323263292e-04	6.211835074057e-03	4.053631176330e-04	1.641146225235e-02	-2.262801051364e-03	-9.161137859772e-02	1.492050222429e-03	6.040689159630e-02	-1.578625112186e-06	-6.391194786177e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  16	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.650000000000e-01	3.398613988204e-01	1.329417190799e-04	3.642238878901e-02	5.144846297482e-04	1.409546930817e-01	-3.019097913482e-04	-8.271501132826e-02	2.281616652398e-04	6.251004527119e-02	-6.215024581344e-05	-1.702746460642e-02	-1.056105951214e-04	-2.893440962230e-02	7.143580313953e-06	1.957145291494e-03	-2.699253314008e-04	-7.395214558925e-02	-1.648027369946e-05	-4.515143479305e-03	-1.955134950517e-02	-5.356534111005e+00	4.012831688694e-05	1.099405942108e-02	6.797569698206e-04	1.862347862522e-01	-1.053788429991e-04	-2.887091589015e-02	-1.760903247988e-05	-4.824392460241e-03	2.388505944514e-04	6.543851902779e-02	1.233473949194e-03	3.379380682724e-01	6.774219748781e-04	1.855950616104e-01	3.051629086904e-03	8.360627635353e-01	-2.676604391236e-03	-7.333162715714e-01	1.743125183393e-01	4.775685433953e+01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  17	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.405000000000e+00	1.584413015994e+00	-1.051942777183e-04	-4.373982441509e-03	4.239487715136e-04	1.762780754734e-02	-7.915009043686e-04	-3.291064051429e-02	2.019411109080e-04	8.396719788275e-03	7.840643329829e-05	3.260142756686e-03	-1.788728506262e-04	-7.437540566578e-03	2.732622784502e-02	1.136225690022e+00	-8.452558739446e-05	-3.514577438439e-03	-4.360831586187e-04	-1.813235586772e-02	9.936892361434e-04	4.131763975648e-02	-6.451232315471e-04	-2.682425079198e-02	2.129527720587e-01	8.854585116786e+00	-5.548180645273e-05	-2.306935819240e-03	1.488211555248e-02	6.187989834710e-01	3.143606790078e-04	1.307113010427e-02	-1.770622078036e-03	-7.362253962728e-02	-1.868331936989e-03	-7.768531962533e-02	6.801460411767e-04	2.828050067263e-02	7.507019740219e-05	3.121421929405e-03	-4.962853376474e-04	-2.063556497495e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  18	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.005000000000e+00	1.453550430838e+00	-5.759457586770e-01	-1.150740776577e+01	2.821330151732e-02	5.637023280184e-01	-7.672710339648e-01	-1.533009058871e+01	-2.953502470348e-02	-5.901103836859e-01	-1.396456372963e-01	-2.790122623303e+00	-6.077185215895e-02	-1.214222820359e+00	-1.247251842913e-04	-2.492011674152e-03	9.202215463199e-03	1.838604488152e-01	2.047237927566e-03	4.090385469663e-02	-4.424845795018e-04	-8.840850739297e-03	4.981129136016e-05	9.952305966067e-04	-1.917940805850e-04	-3.832049562138e-03	6.307690891366e-04	1.260277900373e-02	-4.708171828576e-06	-9.406936720433e-05	2.565918135907e-04	5.126709562252e-03	-4.098708069297e-04	-8.189226911683e-03	-2.735739283561e-04	-5.466012554567e-03	-1.004767572019e-03	-2.007527616421e-02	-1.994874917924e-03	-3.985764071776e-02	-8.566848684765e-05	-1.711658078874e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  19	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	-1.575000000000e+00	-2.591107477380e+00	-1.773777066677e+00	1.126207661382e+02	-9.005578152415e-03	5.717827398359e-01	2.489336381748e-01	-1.580531036030e+01	9.557679032922e-03	-6.068367639950e-01	4.646150806303e-02	-2.949937019875e+00	1.947466950132e-02	-1.236486952465e+00	3.899705254570e-05	-2.476003336235e-03	-2.973606726382e-03	1.888004270718e-01	-6.157767648412e-04	3.909693745023e-02	2.027144520481e-04	-1.287075886020e-02	-1.730214960482e-05	1.098549181259e-03	4.954689704106e-05	-3.145834732766e-03	-2.184370410279e-04	1.386901847796e-02	7.579881915867e-07	-4.812623438646e-05	-8.022887189564e-05	5.093896628295e-03	1.439015646913e-04	-9.136607281985e-03	1.064749595380e-04	-6.760314891301e-03	3.599491954960e-04	-2.285391717435e-02	6.843757391979e-04	-4.345242788558e-02	4.329223031109e-05	-2.748713035625e-03	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	
  20	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.065000000000e+00	5.375705322471e-01	2.539050459042e-03	2.384084938068e-01	2.429610418940e-03	2.281324337033e-01	-1.562451635641e-01	-1.467090737691e+01	9.361974294874e-03	8.790586192370e-01	7.741509389795e-01	7.269022901216e+01	1.550982619287e-02	1.456321708251e+00	-3.611746721592e-05	-3.391311475673e-03	5.228364900182e-03	4.909262817072e-01	2.993223035555e-03	2.810538061554e-01	2.459120213716e-05	2.309033064522e-03	8.929796326521e-06	8.384785283118e-04	-4.476784266190e-05	-4.203553301586e-03	9.488503084477e-05	8.909392567584e-03	-1.587477564146e-06	-1.490589262109e-04	1.847972905651e-05	1.735185826902e-03	8.007852095953e-04	7.519109949251e-02	9.091468662216e-05	8.536590293161e-03	-4.932506354550e-04	-4.631461365774e-02	-1.418270330549e-04	-1.331709230562e-02	5.218707400637e-06	4.900194742382e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  21	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.700000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.600000000000e+00	1.703703703704e+02	0.000000000000e+00	0.000000000000e+00	
  22	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	-7.000000000000e-01	0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	0.000000000000e+00	-0.000000000000e+00	3.700000000000e+00	-5.285714285714e+02	
