CMS_hxsec_RunII	24	24
  11	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.720000000000e+00	7.120000000000e+00	1.054502663411e-24	3.876848027248e-23	-1.310694549740e-21	-4.818729962279e-20	4.876140086170e-19	1.792698561092e-17	-4.769181914917e-17	-1.753375704014e-15	-1.372244491971e-16	-5.045016514601e-15	6.127760799624e-17	2.252853235156e-15	-3.391405517814e-17	-1.246840263902e-15	-4.411785522249e-17	-1.621979971415e-15	-2.431256303223e-17	-8.938442291262e-16	-5.248048997371e-18	-1.929429778445e-16	4.582274282341e-21	1.684659662625e-19	-3.863913386419e-17	-1.420556392066e-15	-8.631349083899e-17	-3.173290104375e-15	4.066112143448e-17	1.494894170385e-15	2.062538398104e-17	7.582861757736e-16	-8.816282832339e-17	-3.241280453066e-15	-5.777835180280e-17	-2.124204110397e-15	1.710504679168e-16	6.288620144001e-15	1.620518332155e-16	5.957787985864e-15	1.578703803904e-16	5.804058102588e-15	-5.074499235849e-17	-1.865624719062e-15	9.576027996822e-16	3.520598528244e-14	-7.162423562372e-02	-2.633243956754e+00	2.499399305260e-01	9.188968034042e+00	
  12	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.730000000000e+00	5.300000000000e-01	-7.619068701688e-02	-4.404085954733e+00	-4.554676222436e-04	-2.632760822217e-02	-2.202739934186e-05	-1.273260077564e-03	2.953876576836e-04	1.707443107998e-02	7.189545740168e-04	4.155806786224e-02	-2.527242752252e-02	-1.460833960839e+00	4.458754930968e-01	2.577314988999e+01	-2.915965058160e-02	-1.685528935353e+00	6.673326877690e-02	3.857414380168e+00	9.683019122046e-05	5.597120879796e-03	-2.125520731047e-03	-1.228624700027e-01	-1.967423799597e-03	-1.137239190519e-01	-2.821275490105e-04	-1.630795080986e-02	1.801725981730e-03	1.041460105046e-01	3.198565017649e-02	1.848881513092e+00	-1.909378369356e-03	-1.103686918703e-01	-3.237274089438e-04	-1.871256699097e-02	-1.405832617809e-03	-8.126200102943e-02	-7.879105635690e-06	-4.554396321208e-04	8.467001580538e-04	4.894220566785e-02	-2.631442996086e-04	-1.521065315657e-02	2.362859767032e-03	1.365814894238e-01	7.292568237793e-18	4.215357362886e-16	1.083813322946e-17	6.264816895640e-16	
  13	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.910000000000e+00	1.890000000000e+00	-5.383289809854e-03	-1.376800462878e-01	1.238348450638e+00	3.167131587309e+01	-2.125175985467e-06	-5.435232699403e-05	-3.325216527147e-03	-8.504390095005e-02	7.177396496171e-03	1.835651277793e-01	3.854100302761e-02	9.857034022406e-01	5.788177657550e-03	1.480352342084e-01	4.939257839886e-02	1.263237299204e+00	1.563140117077e-05	3.997800810938e-04	1.127604112963e-05	2.883897987118e-04	-1.357829663165e-04	-3.472710135971e-03	-7.347345027859e-04	-1.879116375412e-02	1.271151304723e-06	3.251026354790e-05	4.306531175302e-03	1.101414622839e-01	-8.951416001888e-04	-2.289364706365e-02	-9.345825308484e-04	-2.390236651786e-02	-4.506996104525e-03	-1.152684425710e-01	1.388407711028e-03	3.550914861964e-02	3.916611192298e-08	1.001690842020e-06	-3.717818358834e-05	-9.508486851239e-04	-5.035881338657e-05	-1.287949191472e-03	1.088642670260e-06	2.784252353607e-05	-6.087069775871e-19	-1.556795339097e-17	-1.423096862567e-18	-3.639633919609e-17	
  14	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.310000000000e+00	-7.404570711220e-05	-inf	5.002339738548e-07	inf	-1.741074080892e-02	-inf	-7.845090045344e-06	-inf	8.120085030503e-05	inf	4.028914993387e-04	inf	-2.072063405868e-04	-inf	-1.073233437766e-03	-inf	3.145873550158e-05	inf	-5.947632842103e-05	-inf	-1.472993428243e-03	-inf	1.225128105025e-02	inf	1.891382959552e-05	inf	2.788935793155e-03	inf	7.688538356621e-04	inf	9.477981436545e-03	inf	-4.959606985819e-03	-inf	4.282861262799e-03	inf	-2.912047759744e-06	-inf	3.714852060181e-05	inf	-2.990009095889e-01	-inf	-7.355554019090e-04	-inf	-1.084142052224e-17	-inf	-5.921455086984e-17	-inf	
  15	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.760000000000e+00	1.450000000000e+00	-4.530728281057e-09	-1.204980925813e-07	-7.414216417094e-12	-1.971866068376e-10	2.763792622635e-09	7.350512294242e-08	3.705544661543e-09	9.855171972189e-08	1.322705178091e-08	3.517832920454e-07	1.006346363542e-07	2.676453094527e-06	-1.707092186094e-06	-4.540138792804e-05	-2.543975818922e-08	-6.765893135431e-07	-3.516962984278e-06	-9.353624958187e-05	7.938976844856e-04	2.111430011930e-02	4.595211349774e-05	1.222130678132e-03	3.330927564257e-05	8.858849904939e-04	-1.210009418682e-03	-3.218110156069e-02	-7.070731872271e-06	-1.880513795817e-04	-5.650963828410e-05	-1.502915911811e-03	1.111821920704e-05	2.956973193361e-04	-3.256375861180e-06	-8.660574098883e-05	1.387650981457e-05	3.690561120895e-04	-3.299968163106e-01	-8.776511072090e+00	5.372364554039e-07	1.428820360117e-05	4.509867798489e-06	1.199432925130e-04	1.194314534867e-06	3.176368443795e-05	-1.526897243442e-17	-4.060896924049e-16	8.760234676123e-17	2.329849647905e-15	
  16	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.900000000000e-01	4.100000000000e-01	-1.799821451821e-02	-1.818001466486e+00	-1.027500002995e-04	-1.037878790904e-02	-3.498669006095e-06	-3.534009097066e-04	2.236964566924e-05	2.259560168611e-03	-1.528630886657e-04	-1.544071602684e-02	5.762850089998e-04	5.821060696967e-02	-6.165272591715e-02	-6.227548072439e+00	7.609643695991e-03	7.686508783829e-01	-2.689421854667e-02	-2.716587731987e+00	8.183054505643e-05	8.265711621862e-03	-1.628576379479e-03	-1.645026645938e-01	-3.803368510748e-03	-3.841786374493e-01	-2.362126033087e-03	-2.385985892007e-01	3.539508586858e-02	3.575261198847e+00	2.158074125367e-01	2.179872853906e+01	-1.074102017587e-02	-1.084951532916e+00	-3.824776799422e-03	-3.863410908507e-01	8.207990427615e-04	8.290899421833e-02	-2.915864543188e-05	-2.945317720392e-03	-2.042190672290e-03	-2.062818860899e-01	4.973144870761e-04	5.023378657335e-02	-3.160217577595e-03	-3.192138967268e-01	2.701056462377e-17	2.728339860987e-15	-1.011803417674e-17	-1.022023654216e-15	
  17	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.600000000000e-01	1.740000000000e+00	-9.906928032898e-04	-1.031971670094e-01	-1.736884805832e-01	-1.809255006075e+01	9.324515630656e-06	9.713037115267e-04	-2.108118334019e-02	-2.195956597937e+00	7.118092304189e-02	7.414679483530e+00	3.583871842369e-01	3.733199835801e+01	3.893511465430e-02	4.055741109823e+00	2.890245504915e-01	3.010672400953e+01	8.276339429107e-05	8.621186905320e-03	4.707519529347e-05	4.903666176403e-03	-6.356485446996e-04	-6.621339007287e-02	-2.894349136804e-03	-3.014947017504e-01	5.242248422218e-06	5.460675439810e-04	1.806097516665e-02	1.881351579859e+00	-3.714558799308e-03	-3.869332082612e-01	-3.772920465726e-03	-3.930125485131e-01	-1.914848103682e-02	-1.994633441335e+00	9.887642986343e-03	1.029962811077e+00	3.241804787290e-07	3.376879986760e-05	-4.446647649793e-04	-4.631924635201e-02	-1.790904944777e-04	-1.865525984143e-02	-2.414261564198e-05	-2.514855796040e-03	-3.713198223422e-18	-3.867914816065e-16	-5.808916707116e-18	-6.050954903246e-16	
  18	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.190000000000e+00	-5.141825986133e-05	-inf	3.827941855109e-07	inf	7.999737717148e-01	inf	1.150577676935e-06	inf	-1.988587708522e-05	-inf	-8.632506411846e-05	-inf	2.853951523533e-05	inf	6.825038323740e-05	inf	2.061922468017e-06	inf	-7.146185627826e-06	-inf	-5.536261761997e-05	-inf	8.715584957872e-04	inf	1.278291221970e-06	inf	1.378257420586e-04	inf	4.341262164824e-05	inf	5.221219576954e-04	inf	-2.296081056337e-04	-inf	6.928228243570e-05	inf	-1.011985921070e-08	-inf	1.153538975972e-06	inf	-6.390195653744e-03	-inf	-1.591303007980e-05	-inf	-1.741226828142e-19	-inf	-2.702732362334e-18	-inf	
  19	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.140000000000e+00	5.063314884831e-06	inf	-2.609126200349e-08	-inf	-1.651493150533e-06	-inf	-1.293723706249e-06	-inf	-3.056397790212e-06	-inf	-1.740460964042e-05	-inf	1.597043857477e-05	inf	2.938754967981e-05	inf	7.290490396255e-06	inf	8.975536866806e-02	inf	5.177863133311e-03	inf	2.869381234188e-03	inf	1.234834532944e-04	inf	1.117989179979e-04	inf	6.777409831795e-05	inf	5.692826544734e-04	inf	-2.231658624459e-04	-inf	8.155700246224e-05	inf	2.916527016289e-03	inf	-4.367511678767e-08	-inf	9.827318288782e-05	inf	7.718530782556e-07	inf	-1.014923926790e-17	-inf	-9.632249621825e-18	-inf	
  20	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.100000000000e-01	2.400000000000e-01	8.752069127267e-03	9.617658381612e-01	5.183384033535e-05	5.696026410478e-03	2.720986028480e-06	2.990094536791e-04	-4.051028008780e-03	-4.451679130527e-01	-3.253116204226e-02	-3.574852971677e+00	1.131533425994e-02	1.243443325269e+00	-8.474559351122e-02	-9.312702583651e+00	5.053667840149e-03	5.553481143021e-01	3.673748359635e-01	4.037086109489e+01	3.864712410029e-05	4.246936714317e-03	-1.022935128929e-03	-1.124104537285e-01	-2.693512417105e-04	-2.959903755060e-02	-7.420315179547e-05	-8.154192504997e-03	-7.183232404530e-04	-7.893661982999e-02	1.045036855195e-02	1.148392148566e+00	-2.628242447159e-04	-2.888178513362e-02	-3.499073759744e-03	-3.845135999719e-01	-1.064183612890e-03	-1.169432541638e-01	-4.958233190370e-06	-5.448607901505e-04	1.198053382431e-02	1.316542178495e+00	6.934348050868e-05	7.620162693262e-03	2.610007570328e-02	2.868140187174e+00	4.353038426347e-19	4.783558710272e-17	-7.118627317859e-17	-7.822667382263e-15	
  21	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.300000000000e-01	8.000000000000e-01	-4.849129787213e-06	-2.108317298788e-03	9.858879193822e-04	4.286469214705e-01	-2.398124289540e-07	-1.042662734583e-04	6.432145826659e-01	2.796585142026e+02	-8.628765022509e-02	-3.751636966308e+01	3.297432465619e-02	1.433666289400e+01	2.045576764498e-03	8.893812019555e-01	4.713035433995e-03	2.049145840867e+00	-6.184501690969e-04	-2.688913778682e-01	-8.437396866603e-06	-3.668433420262e-03	2.294430341688e-04	9.975784094294e-02	-9.677891186560e-05	-4.207778776765e-02	-5.848922213637e-08	-2.543009658103e-05	1.578761988069e-03	6.864182556823e-01	-3.356857884055e-04	-1.459503427850e-01	-1.552875963026e-04	-6.751634621852e-02	-1.737091054657e-03	-7.552569802857e-01	4.428870163148e-03	1.925595723108e+00	2.080115657419e-07	9.043981119214e-05	-1.370104708346e-02	-5.956976992808e+00	8.297760454866e-05	3.607721936898e-02	-1.155460399079e-03	-5.023740865563e-01	-1.749095908159e-18	-7.604764818084e-16	6.525933772081e-19	2.837362509600e-16	
  22	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.600000000000e+00	4.000000000000e-01	2.094254508498e-04	1.308909067811e-02	-1.708742240938e-04	-1.067963900586e-02	-8.485662574851e-07	-5.303539109282e-05	-1.144872258965e-01	-7.155451618529e+00	-4.885454549183e-01	-3.053409093239e+01	9.558175916935e-02	5.973859948084e+00	8.320469968875e-03	5.200293730547e-01	-7.595973742160e-03	-4.747483588850e-01	-1.504654685485e-02	-9.404091784282e-01	-6.863482190760e-06	-4.289676369225e-04	1.266557519725e-04	7.915984498282e-03	2.868402507648e-04	1.792751567280e-02	3.162659885588e-06	1.976662428492e-04	-1.874522694458e-03	-1.171576684036e-01	-3.926827344015e-04	-2.454267090009e-02	4.503625857762e-04	2.814766161101e-02	2.788180392615e-03	1.742612745385e-01	-4.624168106473e-04	-2.890105066546e-02	4.609250119765e-08	2.880781324853e-06	-9.533241728651e-02	-5.958276080407e+00	-2.610382114595e-05	-1.631488821622e-03	-5.149053095366e-03	-3.218158184604e-01	-1.227096190046e-18	-7.669351187788e-17	6.734487741172e-17	4.209054838233e-15	
  23	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.470000000000e+00	2.045996914180e-05	inf	-3.818203235609e-07	-inf	1.533131845078e-08	inf	-1.642185711353e-03	-inf	-1.197386733272e-02	-inf	2.705497103964e-03	inf	-2.844939283552e-03	-inf	-1.445745774810e-04	-inf	3.080669925072e-02	inf	-1.759091324966e-06	-inf	5.238789162843e-05	inf	-1.730179603598e-06	-inf	4.425193382974e-06	inf	3.371132284597e-04	inf	-1.118989471932e-03	-inf	-2.096482770864e-05	-inf	1.016386565769e-04	inf	-5.004807181539e-04	-inf	-1.183864333435e-06	-inf	2.789172211691e-02	inf	7.302675275111e-04	inf	-2.968321597052e-01	-inf	6.670598671765e-17	inf	1.083383042662e-15	inf	
  24	INC	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.180000000000e+00	8.200000000000e-01	-7.349012693440e-06	-3.371106740110e-04	2.556068476624e-06	1.172508475516e-04	1.139671830657e-07	5.227852434207e-06	8.149994113004e-03	3.738529409635e-01	1.825801619296e-01	8.375236785759e+00	-4.043001461427e-02	-1.854587826342e+00	-5.453648207708e-03	-2.501673489774e-01	6.635805835739e-03	3.043947631073e-01	2.662233329785e-02	1.221207949443e+00	-5.829702317607e-06	-2.674175375049e-04	1.193976616094e-04	5.476956954558e-03	2.454654392678e-04	1.125988253522e-02	2.578908642573e-06	1.182985615859e-04	-2.448527556684e-03	-1.123177778295e-01	-5.668248788392e-04	-2.600114123115e-02	5.412161518566e-04	2.482642898425e-02	4.399949932701e-03	2.018325657202e-01	-2.796632043803e-03	-1.282858735689e-01	-7.599851904228e-07	-3.486170598270e-05	-2.563266528526e-01	-1.175810334186e+01	-9.345172324134e-05	-4.286776295474e-03	-2.904693867663e-02	-1.332428379662e+00	1.957436263691e-17	8.979065429775e-16	3.353020142144e-16	1.538082634011e-14	
