CMSJETS11_NEW_SCALE 26 133
  11	JET	2.500000000000000e-01	1.432622500000000e+05	7.000000000000000e+03	4.357839398350316e+00	2.616011644832606e-02	9.592042697719552e-02	2.200000000000000e+00	4.360019408054343e-02	1.000000000000000e+00	1.057743670076237e-02	2.426006792818968e-01	9.592042697719552e-02	2.200000000000000e+00	1.373406113537118e-01	3.150000000000000e+00	1.046404657933042e-01	2.400000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.104027171276080e-02	1.400000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.360019408054343e-03	1.000000000000000e-01	1.308005822416303e-02	3.000000000000000e-01	6.104027171276080e-02	1.400000000000000e+00	1.744007763221737e-02	4.000000000000000e-01	5.668025230470645e-02	1.300000000000000e+00	4.624498934310273e-02	1.060660171779821e+00	4.624498934310273e-02	1.060660171779821e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		2.85003e-01	6.54000e+00	0 0.56568
  12	JET	2.500000000000000e-01	1.701562500000000e+05	7.000000000000000e+03	2.557299270072993e+00	1.532846715328467e-02	5.620437956204380e-02	2.200000000000000e+00	2.554744525547446e-02	1.000000000000000e+00	3.729554051893947e-03	1.459854014598488e-01	5.875912408759124e-02	2.300000000000000e+00	8.047445255474454e-02	3.150000000000000e+00	6.386861313868614e-02	2.500000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.448905109489052e-02	1.350000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.554744525547446e-03	1.000000000000000e-01	7.664233576642337e-03	3.000000000000000e-01	3.321167883211679e-02	1.300000000000000e+00	1.021897810218978e-02	4.000000000000000e-01	3.065693430656935e-02	1.200000000000000e+00	3.071011202963473e-02	1.202081528017131e+00	3.071011202963473e-02	1.202081528017131e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		1.69805e-01	6.64000e+00	0 0.565435
  13	JET	2.500000000000000e-01	2.016010000000000e+05	7.000000000000000e+03	1.488408787025284e+00	1.038555392874573e-02	3.264031234748658e-02	2.200000000000000e+00	1.483650561249390e-02	1.000000000000000e+00	2.172255580160243e-03	1.464128843338269e-01	3.338213762811128e-02	2.250000000000000e+00	4.821864324060518e-02	3.250000000000000e+00	3.931673987310883e-02	2.650000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.002928257686677e-02	1.350000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.483650561249390e-03	1.000000000000000e-01	4.450951683748170e-03	3.000000000000000e-01	1.780380673499268e-02	1.200000000000000e+00	5.934602244997560e-03	4.000000000000000e-01	1.706198145436798e-02	1.150000000000000e+00	1.940833839625741e-02	1.308147545195113e+00	1.940833839625741e-02	1.308147545195113e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		9.84582e-02	6.61500e+00	0 0.526004
  14	JET	2.500000000000000e-01	2.376562500000000e+05	7.000000000000000e+03	8.554523227383863e-01	6.843618581907091e-03	1.881995110024450e-02	2.200000000000000e+00	8.554523227383863e-03	1.000000000000000e+00	1.254942282745847e-03	1.466992665036730e-01	1.924767726161369e-02	2.250000000000000e+00	2.865765281173594e-02	3.350000000000000e+00	2.352493887530563e-02	2.750000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.112088019559902e-02	1.300000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.554523227383865e-04	1.000000000000000e-01	2.566356968215159e-03	3.000000000000000e-01	9.409975550122249e-03	1.100000000000000e+00	2.994083129584352e-03	3.500000000000000e-01	9.409975550122249e-03	1.100000000000000e+00	1.209792276780192e-02	1.414213562373095e+00	1.209792276780192e-02	1.414213562373095e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		5.77003e-02	6.74500e+00	0 0.533456
  15	JET	2.500000000000000e-01	2.782562500000000e+05	7.000000000000000e+03	5.072870588235293e-01	2.025098039215686e-03	1.113803921568627e-02	2.200000000000000e+00	5.062745098039215e-03	1.000000000000000e+00	4.963475586312960e-04	9.803921568627459e-02	1.164431372549019e-02	2.300000000000000e+00	1.746647058823530e-02	3.450000000000000e+00	1.468196078431373e-02	2.900000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.581568627450980e-03	1.300000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.062745098039215e-04	1.000000000000000e-01	1.265686274509804e-03	2.500000000000000e-01	5.315882352941175e-03	1.050000000000000e+00	1.518823529411765e-03	3.000000000000000e-01	5.315882352941175e-03	1.050000000000000e+00	7.875783058533458e-03	1.555634918610404e+00	7.875783058533458e-03	1.555634918610404e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		3.52565e-02	6.95000e+00	0 0.520825
  16	JET	2.500000000000000e-01	3.249000000000000e+05	7.000000000000000e+03	3.028135493372607e-01	1.511045655375553e-03	6.648600883652430e-03	2.200000000000000e+00	3.022091310751105e-03	1.000000000000000e+00	1.483599072533516e-04	4.909180166911586e-02	6.799705449189986e-03	2.250000000000000e+00	1.072842415316642e-02	3.550000000000000e+00	9.217378497790869e-03	3.050000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.777614138438881e-03	1.250000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.022091310751105e-04	1.000000000000000e-01	6.044182621502210e-04	2.000000000000000e-01	3.022091310751105e-03	1.000000000000000e+00	9.066273932253314e-04	3.000000000000000e-01	3.022091310751105e-03	1.000000000000000e+00	5.128659022072915e-03	1.697056274847714e+00	5.128659022072915e-03	1.697056274847714e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		2.12727e-02	7.02500e+00	0 0.501532
  17	JET	2.500000000000000e-01	3.782250000000000e+05	7.000000000000000e+03	1.783767522498259e-01	8.903638151425764e-04	3.917600786627336e-03	2.200000000000000e+00	1.780727630285153e-03	1.000000000000000e+00	1.750961288382649e-04	9.832841691248780e-02	4.095673549655851e-03	2.300000000000000e+00	6.410619469026550e-03	3.600000000000000e+00	5.609292035398231e-03	3.150000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.225909537856441e-03	1.250000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.780727630285153e-04	1.000000000000000e-01	3.561455260570306e-04	2.000000000000000e-01	1.602654867256637e-03	8.999999999999999e-01	5.342182890855458e-04	3.000000000000000e-01	1.780727630285153e-03	1.000000000000000e+00	3.336786144475339e-03	1.873832970144351e+00	3.336786144475339e-03	1.873832970144351e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		1.25756e-02	7.05000e+00	0 0.513811
  18	JET	2.500000000000000e-01	4.382440000000000e+05	7.000000000000000e+03	1.059941341883796e-01	7.403249630723782e-04	2.326735598227474e-03	2.200000000000000e+00	1.057607090103398e-03	1.000000000000000e+00	5.207321960135481e-05	4.923682914820838e-02	2.432496307237814e-03	2.300000000000000e+00	3.913146233382570e-03	3.700000000000000e+00	3.490103397341212e-03	3.300000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.269128508124077e-03	1.200000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.057607090103398e-04	1.000000000000000e-01	2.115214180206795e-04	2.000000000000000e-01	8.989660265878880e-04	8.500000000000001e-01	2.644017725258494e-04	2.500000000000000e-01	1.004726735598228e-03	9.500000000000000e-01	2.131347263942790e-03	2.015254326381660e+00	2.131347263942790e-03	2.015254326381660e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		7.63688e-03	7.20500e+00	0 0.559343
  19	JET	2.500000000000000e-01	5.062322500000000e+05	7.000000000000000e+03	6.297490389354363e-02	5.040512567767374e-04	1.386140956136027e-03	2.200000000000000e+00	6.300640709709217e-04	1.000000000000000e+00	3.105293597687788e-05	4.928536224740709e-02	1.417644159684574e-03	2.250000000000000e+00	2.394243469689502e-03	3.800000000000000e+00	2.173721044849680e-03	3.450000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.560768851651061e-04	1.200000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.260128141941843e-04	2.000000000000000e-01	5.040512567767374e-04	8.000000000000000e-01	1.575160177427304e-04	2.500000000000000e-01	5.670576638738294e-04	8.999999999999999e-01	1.381119989213177e-03	2.192031021678297e+00	1.381119989213177e-03	2.192031021678297e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		4.71682e-03	7.49000e+00	0 0.585769
  20	JET	2.500000000000000e-01	5.829322500000000e+05	7.000000000000000e+03	3.714251043715399e-02	4.080750246791708e-04	8.161500493583415e-04	2.200000000000000e+00	3.709772951628826e-04	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.717966436327741e-04	2.350000000000000e+00	1.446811451135242e-03	3.900000000000000e+00	1.335518262586378e-03	3.600000000000001e+00	0.000000000000000e+00	0.000000000000000e+00	4.637216189536032e-04	1.250000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.419545903257652e-05	2.000000000000000e-01	2.782329713721620e-04	7.500000000000000e-01	9.274432379072065e-05	2.500000000000000e-01	3.153307008884503e-04	8.500000000000001e-01	8.787738796043242e-04	2.368807716974934e+00	8.787738796043242e-04	2.368807716974934e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		2.83583e-03	7.63500e+00	0 0.648053
  21	JET	2.500000000000000e-01	6.691240000000000e+05	7.000000000000000e+03	2.192471582529968e-02	2.845355731225296e-04	4.815217391304347e-04	2.200000000000000e+00	2.188735177865613e-04	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.362401185770751e-04	2.450000000000000e+00	8.864377470355731e-04	4.050000000000000e+00	8.207756916996046e-04	3.750000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.845355731225297e-04	1.300000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.377470355731225e-05	2.000000000000000e-01	1.532114624505929e-04	7.000000000000001e-01	4.377470355731225e-05	2.000000000000000e-01	1.860424901185771e-04	8.500000000000001e-01	5.648993625689664e-04	2.580939751330898e+00	5.648993625689664e-04	2.580939751330898e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		1.69368e-03	7.72500e+00	0 0.691973
  22	JET	2.500000000000000e-01	7.665002500000000e+05	7.000000000000000e+03	1.296320576435780e-02	2.201088031651830e-04	2.848466864490603e-04	2.200000000000000e+00	1.294757665677547e-04	1.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.107418397626112e-04	2.400000000000000e+00	5.373244312561821e-04	4.150000000000000e+00	5.049554896142433e-04	3.900000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.683184965380811e-04	1.300000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.589515331355094e-05	2.000000000000000e-01	9.063303659742831e-05	7.000000000000001e-01	2.589515331355094e-05	2.000000000000000e-01	1.035806132542038e-04	8.000000000000000e-01	3.616351105305740e-04	2.793071785686863e+00	3.616351105305740e-04	2.793071785686863e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00		1.04095e-03	8.03000e+00	0 0.631477
