group	dataset	id	replica 16
ALL	NMC_NC_NOTFIXED_EM-F2	224	0.791836787699515
ALL	NMC_NC_NOTFIXED_EM-F2	225	0.806643847192363
ALL	NMC_NC_NOTFIXED_EM-F2	226	0.8209978916238679
ALL	NMC_NC_NOTFIXED_EM-F2	231	0.8309855199966405
ALL	NMC_NC_NOTFIXED_EM-F2	232	0.7714164870868582
ALL	NMC_NC_NOTFIXED_EM-F2	233	0.7783139530488428
ALL	NMC_NC_NOTFIXED_EM-F2	234	0.7973409389962146
ALL	NMC_NC_NOTFIXED_EM-F2	235	0.7345810340793094
ALL	NMC_NC_NOTFIXED_EM-F2	236	0.7465068802893451
ALL	NMC_NC_NOTFIXED_EM-F2	237	0.7944950491201136
ALL	NMC_NC_NOTFIXED_EM-F2	238	0.6977102638879875
ALL	NMC_NC_NOTFIXED_EM-F2	244	0.7746492121274564
ALL	NMC_NC_NOTFIXED_EM-F2	245	0.744743055969487
ALL	NMC_NC_NOTFIXED_EM-F2	246	0.763325331441386
ALL	NMC_NC_NOTFIXED_EM-F2	247	0.8069214546975173
ALL	NMC_NC_NOTFIXED_EM-F2	248	0.6606157401441571
ALL	NMC_NC_NOTFIXED_EM-F2	249	0.7763024488734049
ALL	NMC_NC_NOTFIXED_EM-F2	255	0.6653983656186627
ALL	NMC_NC_NOTFIXED_EM-F2	256	0.6916465630454868
ALL	NMC_NC_NOTFIXED_EM-F2	257	0.6870329853461598
ALL	NMC_NC_NOTFIXED_EM-F2	258	0.5522888479585464
ALL	NMC_NC_NOTFIXED_EM-F2	259	0.6718800742622782
